ID,CIUU,CATEGORY,PROFID,FUELTYPE,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
I489,D1511,GLP,92048,GLP,37,29,4.59947222222,-74.0886388889,VOC,g/h,41.5670510325,41.5670510325,41.5670510325,41.5670510325,41.5670510325,41.5670510325,41.5670510325,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,124.701153098,41.5670510325,41.5670510325,41.5670510325,41.5670510325,41.5670510325,41.5670510325
I488,D2731,HC,92084,Carbon,35,37,4.59459634919,-74.0961358377,VOC,g/h,0.0407794172424,0.0407794172424,0.0407794172424,0.0407794172424,0.0407794172424,0.0407794172424,0.0407794172424,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.122338251727,0.0407794172424,0.0407794172424,0.0407794172424,0.0407794172424,0.0407794172424,0.0407794172424
I483,D2411,HG2,92048,GNV,31,34,4.59513494526,-74.0958231408,VOC,g/h,0.01627706751,0.01627706751,0.01627706751,0.01627706751,0.01627706751,0.01627706751,0.01627706751,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.0488312025301,0.01627706751,0.01627706751,0.01627706751,0.01627706751,0.01627706751,0.01627706751
I482,D2423,CG3,92048,GNV,40,33,4.59945833333,-74.0928888889,VOC,g/h,0.256642077294,0.256642077294,0.256642077294,0.256642077294,0.256642077294,0.256642077294,0.256642077294,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.769926231884,0.256642077294,0.256642077294,0.256642077294,0.256642077294,0.256642077294,0.256642077294
I481,D3140,AHF,92025,DIESEL,40,33,4.60282175616,-74.0938466523,VOC,g/h,4.12755559538,4.12755559538,4.12755559538,4.12755559538,4.12755559538,4.12755559538,4.12755559538,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,12.3826667861,4.12755559538,4.12755559538,4.12755559538,4.12755559538,4.12755559538,4.12755559538
I480,D2423,CG3,92048,GNV,40,33,4.59794444444,-74.0939444444,VOC,g/h,0.0510913910894,0.0510913910894,0.0510913910894,0.0510913910894,0.0510913910894,0.0510913910894,0.0510913910894,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.153274173268,0.0510913910894,0.0510913910894,0.0510913910894,0.0510913910894,0.0510913910894,0.0510913910894
I487,D3110,HG2,92048,GNV,36,37,4.59822610796,-74.0938231516,VOC,g/h,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678
I486,D3110,HG2,92048,GNV,29,27,4.59822610796,-74.0938231516,VOC,g/h,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.0157912415904,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678,0.00526374719678
I485,D1926,CG3,92048,GNV,30,28,4.59738678284,-74.0947585206,VOC,g/h,7.96453024925,7.96453024925,7.96453024925,7.96453024925,7.96453024925,7.96453024925,7.96453024925,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,23.8935907478,7.96453024925,7.96453024925,7.96453024925,7.96453024925,7.96453024925,7.96453024925
I484,D2411,HG3,92048,GNV,30,28,4.59513494526,-74.0958231408,VOC,g/h,0.00852125284382,0.00852125284382,0.00852125284382,0.00852125284382,0.00852125284382,0.00852125284382,0.00852125284382,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.0255637585315,0.00852125284382,0.00852125284382,0.00852125284382,0.00852125284382,0.00852125284382,0.00852125284382
