ID,CIUU,CATEGORY,PROFID,FUELTYPE,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
I485,D1926,CG3,92048,GNV,30,28,4.59738678284,-74.0947585206,PM25,g/h,0.0225477914186,0.0225477914186,0.0225477914186,0.0225477914186,0.0225477914186,0.0225477914186,0.0225477914186,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.067643374256,0.0225477914186,0.0225477914186,0.0225477914186,0.0225477914186,0.0225477914186,0.0225477914186
I484,D2411,HG3,92048,GNV,30,28,4.59513494526,-74.0958231408,PM25,g/h,0.00217245467956,0.00217245467956,0.00217245467956,0.00217245467956,0.00217245467956,0.00217245467956,0.00217245467956,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.0065173640387,0.00217245467956,0.00217245467956,0.00217245467956,0.00217245467956,0.00217245467956,0.00217245467956
I394,D1521,CG3,92048,GNV,30,31,4.61991666667,-74.1101666667,PM25,g/h,0.0100115621938,0.0100115621938,0.0100115621938,0.0100115621938,0.0100115621938,0.0100115621938,0.0100115621938,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0300346865813,0.0100115621938,0.0100115621938,0.0100115621938,0.0100115621938,0.0100115621938,0.0100115621938
I1654,D2731,HC,92084,Carbon,24,31,4.56026666667,-74.0867,PM25,g/h,6.55843293428,6.55843293428,6.55843293428,6.55843293428,6.55843293428,6.55843293428,6.55843293428,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,19.6752988029,6.55843293428,6.55843293428,6.55843293428,6.55843293428,6.55843293428,6.55843293428
I731,D1810,CG3,92048,GNV,33,30,4.64843767326,-74.1211453378,PM25,g/h,0.143688502465,0.143688502465,0.143688502465,0.143688502465,0.143688502465,0.143688502465,0.143688502465,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.431065507396,0.143688502465,0.143688502465,0.143688502465,0.143688502465,0.143688502465,0.143688502465
I730,D1730,ACF,92072,FUEL OIL,33,30,4.65103130135,-74.1183399615,PM25,g/h,0.383045123017,0.383045123017,0.383045123017,0.383045123017,0.383045123017,0.383045123017,0.383045123017,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,1.14913536906,0.383045123017,0.383045123017,0.383045123017,0.383045123017,0.383045123017,0.383045123017
I733,D1810,HG2,92048,GNV,34,30,4.64843767326,-74.1211453378,PM25,g/h,0.884733081024,0.884733081024,0.884733081024,0.884733081024,0.884733081024,0.884733081024,0.884733081024,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,2.65419924308,0.884733081024,0.884733081024,0.884733081024,0.884733081024,0.884733081024,0.884733081024
I732,D1810,CG3,92048,GNV,33,30,4.64843767326,-74.1211453378,PM25,g/h,0.00179871799961,0.00179871799961,0.00179871799961,0.00179871799961,0.00179871799961,0.00179871799961,0.00179871799961,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00539615399884,0.00179871799961,0.00179871799961,0.00179871799961,0.00179871799961,0.00179871799961,0.00179871799961
I735,D1530,CG3,92048,GNV,34,30,4.65093965214,-74.1215490093,PM25,g/h,0.0710304021098,0.0710304021098,0.0710304021098,0.0710304021098,0.0710304021098,0.0710304021098,0.0710304021098,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.213091206329,0.0710304021098,0.0710304021098,0.0710304021098,0.0710304021098,0.0710304021098,0.0710304021098
I734,D2424,CG3,92048,GNV,34,30,4.64684205367,-74.1192214108,PM25,g/h,0.0114700695179,0.0114700695179,0.0114700695179,0.0114700695179,0.0114700695179,0.0114700695179,0.0114700695179,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0344102085537,0.0114700695179,0.0114700695179,0.0114700695179,0.0114700695179,0.0114700695179,0.0114700695179
I737,D1720,CG1,92048,GNV,36,29,4.65130555556,-74.1221666667,PM25,g/h,2.77568048014,2.77568048014,2.77568048014,2.77568048014,2.77568048014,2.77568048014,2.77568048014,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,8.32704144041,2.77568048014,2.77568048014,2.77568048014,2.77568048014,2.77568048014,2.77568048014
I736,D1530,CG3,92048,GNV,36,29,4.65093965214,-74.1215490093,PM25,g/h,0.026636400791,0.026636400791,0.026636400791,0.026636400791,0.026636400791,0.026636400791,0.026636400791,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.079909202373,0.026636400791,0.026636400791,0.026636400791,0.026636400791,0.026636400791,0.026636400791
I739,D1720,CG1,92048,GNV,37,28,4.65130555556,-74.1221666667,PM25,g/h,8.03973014064,8.03973014064,8.03973014064,8.03973014064,8.03973014064,8.03973014064,8.03973014064,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,24.119190422,8.03973014064,8.03973014064,8.03973014064,8.03973014064,8.03973014064,8.03973014064
I738,D1720,ACD,92025,DIESEL,36,28,4.65130555556,-74.1221666667,PM25,g/h,0.0502746723962,0.0502746723962,0.0502746723962,0.0502746723962,0.0502746723962,0.0502746723962,0.0502746723962,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.150824017188,0.0502746723962,0.0502746723962,0.0502746723962,0.0502746723962,0.0502746723962,0.0502746723962
I958,D1730,CG1,92048,GNV,30,28,4.69094303698,-74.1164641529,PM25,g/h,2.03780428486,2.03780428486,2.03780428486,2.03780428486,2.03780428486,2.03780428486,2.03780428486,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,6.1134128546,2.03780428486,2.03780428486,2.03780428486,2.03780428486,2.03780428486,2.03780428486
I399,D2519,CG3,92048,GNV,39,30,4.61619444444,-74.1433888889,PM25,g/h,0.0306159079084,0.0306159079084,0.0306159079084,0.0306159079084,0.0306159079084,0.0306159079084,0.0306159079084,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0918477237254,0.0306159079084,0.0306159079084,0.0306159079084,0.0306159079084,0.0306159079084,0.0306159079084
I398,D2732,ACD,92025,DIESEL,39,31,4.61711111111,-74.1426111111,PM25,g/h,0.00837911206602,0.00837911206602,0.00837911206602,0.00837911206602,0.00837911206602,0.00837911206602,0.00837911206602,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.0251373361981,0.00837911206602,0.00837911206602,0.00837911206602,0.00837911206602,0.00837911206602,0.00837911206602
I120,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,PM25,g/h,3.8127073867,3.8127073867,3.8127073867,3.8127073867,3.8127073867,3.8127073867,3.8127073867,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,11.4381221601,3.8127073867,3.8127073867,3.8127073867,3.8127073867,3.8127073867,3.8127073867
I121,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,PM25,g/h,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525
I122,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,PM25,g/h,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,6.53606980578,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525,2.17868993525
I123,D2424,GLP,92048,GLP,31,33,4.59753698944,-74.1383973439,PM25,g/h,0.0140850442041,0.0140850442041,0.0140850442041,0.0140850442041,0.0140850442041,0.0140850442041,0.0140850442041,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0422551326123,0.0140850442041,0.0140850442041,0.0140850442041,0.0140850442041,0.0140850442041,0.0140850442041
I124,D2424,HG2,92048,GNV,31,33,4.59753698944,-74.1383973439,PM25,g/h,0.0505809752555,0.0505809752555,0.0505809752555,0.0505809752555,0.0505809752555,0.0505809752555,0.0505809752555,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.151742925767,0.0505809752555,0.0505809752555,0.0505809752555,0.0505809752555,0.0505809752555,0.0505809752555
I125,D3420,HG2,92048,GNV,31,33,4.59769953763,-74.1393087131,PM25,g/h,0.723112457735,0.723112457735,0.723112457735,0.723112457735,0.723112457735,0.723112457735,0.723112457735,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,2.16933737321,0.723112457735,0.723112457735,0.723112457735,0.723112457735,0.723112457735,0.723112457735
I126,D2811,HG2,92048,GNV,31,33,4.5980488957,-74.1397218276,PM25,g/h,2.49278436229,2.49278436229,2.49278436229,2.49278436229,2.49278436229,2.49278436229,2.49278436229,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,7.47835308687,2.49278436229,2.49278436229,2.49278436229,2.49278436229,2.49278436229,2.49278436229
I127,D2921,HG2,92048,GNV,31,33,4.62188059677,-74.1790067278,PM25,g/h,0.0485544456714,0.0485544456714,0.0485544456714,0.0485544456714,0.0485544456714,0.0485544456714,0.0485544456714,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.145663337015,0.0485544456714,0.0485544456714,0.0485544456714,0.0485544456714,0.0485544456714,0.0485544456714
I128,D2921,HG2,92048,GNV,32,33,4.62188059677,-74.1790067278,PM25,g/h,0.0233061339222,0.0233061339222,0.0233061339222,0.0233061339222,0.0233061339222,0.0233061339222,0.0233061339222,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0699184017669,0.0233061339222,0.0233061339222,0.0233061339222,0.0233061339222,0.0233061339222,0.0233061339222
I129,D2921,CG3,92048,GNV,32,33,4.62188059677,-74.1790067278,PM25,g/h,0.0164647958753,0.0164647958753,0.0164647958753,0.0164647958753,0.0164647958753,0.0164647958753,0.0164647958753,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0493943876258,0.0164647958753,0.0164647958753,0.0164647958753,0.0164647958753,0.0164647958753,0.0164647958753
I1622,D1712,CC1,92084,Carbon,25,37,4.59375833333,-74.0970861111,PM25,g/h,2.4021301864,2.4021301864,2.4021301864,2.4021301864,2.4021301864,2.4021301864,2.4021301864,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,7.20639055923,2.4021301864,2.4021301864,2.4021301864,2.4021301864,2.4021301864,2.4021301864
I238,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,PM25,g/h,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982
I239,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,PM25,g/h,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.576651596948,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982,0.192217198982
I234,D3190,AHF,92025,DIESEL,30,34,4.62025005511,-74.0962664778,PM25,g/h,0.0470916997732,0.0470916997732,0.0470916997732,0.0470916997732,0.0470916997732,0.0470916997732,0.0470916997732,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.14127509932,0.0470916997732,0.0470916997732,0.0470916997732,0.0470916997732,0.0470916997732,0.0470916997732
I235,D2322,ACD,92025,DIESEL,30,33,4.62057967258,-74.0953297666,PM25,g/h,0.0124977050418,0.0124977050418,0.0124977050418,0.0124977050418,0.0124977050418,0.0124977050418,0.0124977050418,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0374931151254,0.0124977050418,0.0124977050418,0.0124977050418,0.0124977050418,0.0124977050418,0.0124977050418
I236,D2424,CG3,92048,GNV,30,33,4.62385413533,-74.098430041,PM25,g/h,0.00082584500529,0.00082584500529,0.00082584500529,0.00082584500529,0.00082584500529,0.00082584500529,0.00082584500529,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00247753501586,0.00082584500529,0.00082584500529,0.00082584500529,0.00082584500529,0.00082584500529,0.00082584500529
I237,D1710,CG3,92048,GNV,29,33,4.62404143571,-74.0962136015,PM25,g/h,0.0580365413906,0.0580365413906,0.0580365413906,0.0580365413906,0.0580365413906,0.0580365413906,0.0580365413906,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.174109624172,0.0580365413906,0.0580365413906,0.0580365413906,0.0580365413906,0.0580365413906,0.0580365413906
I230,D2322,ACD,92025,DIESEL,30,34,4.62353829042,-74.0961218656,PM25,g/h,0.000692524996664,0.000692524996664,0.000692524996664,0.000692524996664,0.000692524996664,0.000692524996664,0.000692524996664,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.00207757499,0.000692524996664,0.000692524996664,0.000692524996664,0.000692524996664,0.000692524996664,0.000692524996664
I231,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,PM25,g/h,0.0079043450441,0.0079043450441,0.0079043450441,0.0079043450441,0.0079043450441,0.0079043450441,0.0079043450441,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0237130351324,0.0079043450441,0.0079043450441,0.0079043450441,0.0079043450441,0.0079043450441,0.0079043450441
I232,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,PM25,g/h,0.0235961166952,0.0235961166952,0.0235961166952,0.0235961166952,0.0235961166952,0.0235961166952,0.0235961166952,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0707883500858,0.0235961166952,0.0235961166952,0.0235961166952,0.0235961166952,0.0235961166952,0.0235961166952
I233,D1551,HG1,92048,GNV,30,34,4.62410730576,-74.0973086414,PM25,g/h,0.105614664561,0.105614664561,0.105614664561,0.105614664561,0.105614664561,0.105614664561,0.105614664561,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.316843993683,0.105614664561,0.105614664561,0.105614664561,0.105614664561,0.105614664561,0.105614664561
I1478,D1589,CC2,92084,Carbon,28,29,4.60389166667,-74.1735527778,PM25,g/h,1.56997565454,1.56997565454,1.56997565454,1.56997565454,1.56997565454,1.56997565454,1.56997565454,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,4.70992696361,1.56997565454,1.56997565454,1.56997565454,1.56997565454,1.56997565454,1.56997565454
I1479,D2732,HC,92084,Carbon,36,30,4.58507777778,-74.1698805556,PM25,g/h,0.910893463095,0.910893463095,0.910893463095,0.910893463095,0.910893463095,0.910893463095,0.910893463095,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,2.7326803893,0.910893463095,0.910893463095,0.910893463095,0.910893463095,0.910893463095,0.910893463095
I1476,D2693,HL,92084,Carbon,29,30,4.56554722222,-74.0786944444,PM25,g/h,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515
I1477,D2899,HG2,92048,GNV,29,30,4.62485,-74.1700888889,PM25,g/h,0.000776871130739,0.000776871130739,0.000776871130739,0.000776871130739,0.000776871130739,0.000776871130739,0.000776871130739,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.00233061339222,0.000776871130739,0.000776871130739,0.000776871130739,0.000776871130739,0.000776871130739,0.000776871130739
I1474,D2693,HL,92084,Carbon,23,31,4.56554722222,-74.0786944444,PM25,g/h,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515
I1475,D2693,HL,92084,Carbon,24,30,4.56554722222,-74.0786944444,PM25,g/h,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,73.6196953544,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515,24.5398984515
I1472,D2899,GLP,92048,GLP,30,24,4.60989444444,-74.0899111111,PM25,g/h,0.0120964542593,0.0120964542593,0.0120964542593,0.0120964542593,0.0120964542593,0.0120964542593,0.0120964542593,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0362893627781,0.0120964542593,0.0120964542593,0.0120964542593,0.0120964542593,0.0120964542593,0.0120964542593
I1473,D1530,CG3,92048,GNV,27,25,4.60487222222,-74.0950083333,PM25,g/h,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,0.000107461015808,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05,3.58203386025e-05
I1470,D2710,GLP,92048,GLP,21,29,4.63014444444,-74.12225,PM25,g/h,0.0696748183242,0.0696748183242,0.0696748183242,0.0696748183242,0.0696748183242,0.0696748183242,0.0696748183242,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.209024454973,0.0696748183242,0.0696748183242,0.0696748183242,0.0696748183242,0.0696748183242,0.0696748183242
I1471,D2699,HFA,92072,Oil,21,29,4.52445277778,-74.1258138889,PM25,g/h,22.7738848203,22.7738848203,22.7738848203,22.7738848203,22.7738848203,22.7738848203,22.7738848203,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,68.3216544612,22.7738848203,22.7738848203,22.7738848203,22.7738848203,22.7738848203,22.7738848203
I1072,D2729,HG1,92048,GNV,33,28,4.65522222222,-74.1397777778,PM25,g/h,0.64198730092,0.64198730092,0.64198730092,0.64198730092,0.64198730092,0.64198730092,0.64198730092,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,1.92596190276,0.64198730092,0.64198730092,0.64198730092,0.64198730092,0.64198730092,0.64198730092
