ID,CIUU,CATEGORY,PROFID,FUELTYPE,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
I1008,D1521,GLP,92048,GLP,27,29,4.6133563189,-74.1007713438,SO2,g/h,0.000119405083636,0.000119405083636,0.000119405083636,0.000119405083636,0.000119405083636,0.000119405083636,0.000119405083636,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000358215250908,0.000119405083636,0.000119405083636,0.000119405083636,0.000119405083636,0.000119405083636,0.000119405083636
I731,D1810,CG3,92048,GNV,33,30,4.64843767326,-74.1211453378,SO2,g/h,0.0227121939965,0.0227121939965,0.0227121939965,0.0227121939965,0.0227121939965,0.0227121939965,0.0227121939965,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0681365819896,0.0227121939965,0.0227121939965,0.0227121939965,0.0227121939965,0.0227121939965,0.0227121939965
I730,D1730,ACF,92072,FUEL OIL,33,30,4.65103130135,-74.1183399615,SO2,g/h,4.41012618301,4.41012618301,4.41012618301,4.41012618301,4.41012618301,4.41012618301,4.41012618301,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,13.2303785491,4.41012618301,4.41012618301,4.41012618301,4.41012618301,4.41012618301,4.41012618301
I733,D1810,HG2,92048,GNV,34,30,4.64843767326,-74.1211453378,SO2,g/h,0.425272660969,0.425272660969,0.425272660969,0.425272660969,0.425272660969,0.425272660969,0.425272660969,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,1.27581798291,0.425272660969,0.425272660969,0.425272660969,0.425272660969,0.425272660969,0.425272660969
I732,D1810,CG3,92048,GNV,33,30,4.64843767326,-74.1211453378,SO2,g/h,0.000284315247575,0.000284315247575,0.000284315247575,0.000284315247575,0.000284315247575,0.000284315247575,0.000284315247575,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000852945742728,0.000284315247575,0.000284315247575,0.000284315247575,0.000284315247575,0.000284315247575,0.000284315247575
I735,D1530,CG3,92048,GNV,34,30,4.65093965214,-74.1215490093,SO2,g/h,0.0112274555353,0.0112274555353,0.0112274555353,0.0112274555353,0.0112274555353,0.0112274555353,0.0112274555353,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.033682366606,0.0112274555353,0.0112274555353,0.0112274555353,0.0112274555353,0.0112274555353,0.0112274555353
I734,D2424,CG3,92048,GNV,34,30,4.64684205367,-74.1192214108,SO2,g/h,0.00181302219435,0.00181302219435,0.00181302219435,0.00181302219435,0.00181302219435,0.00181302219435,0.00181302219435,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00543906658307,0.00181302219435,0.00181302219435,0.00181302219435,0.00181302219435,0.00181302219435,0.00181302219435
I737,D1720,CG1,92048,GNV,36,29,4.65130555556,-74.1221666667,SO2,g/h,0.143097177622,0.143097177622,0.143097177622,0.143097177622,0.143097177622,0.143097177622,0.143097177622,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.429291532868,0.143097177622,0.143097177622,0.143097177622,0.143097177622,0.143097177622,0.143097177622
I736,D1530,CG3,92048,GNV,36,29,4.65093965214,-74.1215490093,SO2,g/h,0.00421029582572,0.00421029582572,0.00421029582572,0.00421029582572,0.00421029582572,0.00421029582572,0.00421029582572,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.0126308874772,0.00421029582572,0.00421029582572,0.00421029582572,0.00421029582572,0.00421029582572,0.00421029582572
I739,D1720,CG1,92048,GNV,37,28,4.65130555556,-74.1221666667,SO2,g/h,0.414479512397,0.414479512397,0.414479512397,0.414479512397,0.414479512397,0.414479512397,0.414479512397,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,1.24343853719,0.414479512397,0.414479512397,0.414479512397,0.414479512397,0.414479512397,0.414479512397
