ID,CIUU,CATEGORY,PROFID,FUELTYPE,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
I733,D1810,HG2,92048,GNV,34,30,4.64843767326,-74.1211453378,NOX,g/h,7.45295460786,7.45295460786,7.45295460786,7.45295460786,7.45295460786,7.45295460786,7.45295460786,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,22.3588638236,7.45295460786,7.45295460786,7.45295460786,7.45295460786,7.45295460786,7.45295460786
I732,D1810,CG3,92048,GNV,33,30,4.64843767326,-74.1211453378,NOX,g/h,0.0564771367692,0.0564771367692,0.0564771367692,0.0564771367692,0.0564771367692,0.0564771367692,0.0564771367692,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.169431410308,0.0564771367692,0.0564771367692,0.0564771367692,0.0564771367692,0.0564771367692,0.0564771367692
I735,D1530,CG3,92048,GNV,34,30,4.65093965214,-74.1215490093,NOX,g/h,2.2302516212,2.2302516212,2.2302516212,2.2302516212,2.2302516212,2.2302516212,2.2302516212,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,6.69075486361,2.2302516212,2.2302516212,2.2302516212,2.2302516212,2.2302516212,2.2302516212
I734,D2424,CG3,92048,GNV,34,30,4.64684205367,-74.1192214108,NOX,g/h,0.360143549491,0.360143549491,0.360143549491,0.360143549491,0.360143549491,0.360143549491,0.360143549491,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,1.08043064847,0.360143549491,0.360143549491,0.360143549491,0.360143549491,0.360143549491,0.360143549491
I737,D1720,CG1,92048,GNV,36,29,4.65130555556,-74.1221666667,NOX,g/h,40.8087076261,40.8087076261,40.8087076261,40.8087076261,40.8087076261,40.8087076261,40.8087076261,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,122.426122879,40.8087076261,40.8087076261,40.8087076261,40.8087076261,40.8087076261,40.8087076261
I736,D1530,CG3,92048,GNV,36,29,4.65093965214,-74.1215490093,NOX,g/h,0.836344357944,0.836344357944,0.836344357944,0.836344357944,0.836344357944,0.836344357944,0.836344357944,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,2.50903307384,0.836344357944,0.836344357944,0.836344357944,0.836344357944,0.836344357944,0.836344357944
I739,D1720,CG1,92048,GNV,37,28,4.65130555556,-74.1221666667,NOX,g/h,118.202004536,118.202004536,118.202004536,118.202004536,118.202004536,118.202004536,118.202004536,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,354.606013608,118.202004536,118.202004536,118.202004536,118.202004536,118.202004536,118.202004536
I738,D1720,ACD,92025,DIESEL,36,28,4.65130555556,-74.1221666667,NOX,g/h,0.957612807544,0.957612807544,0.957612807544,0.957612807544,0.957612807544,0.957612807544,0.957612807544,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,2.87283842264,0.957612807544,0.957612807544,0.957612807544,0.957612807544,0.957612807544,0.957612807544
I1005,D1521,HG1,92048,GNV,32,27,4.60306321624,-74.1179905948,NOX,g/h,1.17945902096,1.17945902096,1.17945902096,1.17945902096,1.17945902096,1.17945902096,1.17945902096,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,3.53837706289,1.17945902096,1.17945902096,1.17945902096,1.17945902096,1.17945902096,1.17945902096
I1004,D2912,HG3,92048,GNV,29,29,4.61883203706,-74.1041299551,NOX,g/h,1.1862353059,1.1862353059,1.1862353059,1.1862353059,1.1862353059,1.1862353059,1.1862353059,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,3.55870591771,1.1862353059,1.1862353059,1.1862353059,1.1862353059,1.1862353059,1.1862353059
I1267,D1742,CG3,92048,GNV,30,29,4.61547505636,-74.0977666588,NOX,g/h,1.4032870104,1.4032870104,1.4032870104,1.4032870104,1.4032870104,1.4032870104,1.4032870104,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,4.20986103122,1.4032870104,1.4032870104,1.4032870104,1.4032870104,1.4032870104,1.4032870104
I120,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,NOX,g/h,32.1180881509,32.1180881509,32.1180881509,32.1180881509,32.1180881509,32.1180881509,32.1180881509,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,96.3542644527,32.1180881509,32.1180881509,32.1180881509,32.1180881509,32.1180881509,32.1180881509
I121,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,NOX,g/h,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229
I122,D2710,HG1,92048,GNV,31,33,4.5994226284,-74.1386276937,NOX,g/h,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,55.0595796872,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229,18.353193229
I123,D2424,GLP,92048,GLP,31,33,4.59753698944,-74.1383973439,NOX,g/h,1.79800615094,1.79800615094,1.79800615094,1.79800615094,1.79800615094,1.79800615094,1.79800615094,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,5.39401845283,1.79800615094,1.79800615094,1.79800615094,1.79800615094,1.79800615094,1.79800615094
I124,D2424,HG2,92048,GNV,31,33,4.59753698944,-74.1383973439,NOX,g/h,0.426092027856,0.426092027856,0.426092027856,0.426092027856,0.426092027856,0.426092027856,0.426092027856,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,1.27827608357,0.426092027856,0.426092027856,0.426092027856,0.426092027856,0.426092027856,0.426092027856
I125,D3420,HG2,92048,GNV,31,33,4.59769953763,-74.1393087131,NOX,g/h,6.09146921203,6.09146921203,6.09146921203,6.09146921203,6.09146921203,6.09146921203,6.09146921203,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,18.2744076361,6.09146921203,6.09146921203,6.09146921203,6.09146921203,6.09146921203,6.09146921203
I126,D2811,HG2,92048,GNV,31,33,4.5980488957,-74.1397218276,NOX,g/h,20.9991115941,20.9991115941,20.9991115941,20.9991115941,20.9991115941,20.9991115941,20.9991115941,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,62.9973347825,20.9991115941,20.9991115941,20.9991115941,20.9991115941,20.9991115941,20.9991115941
I127,D2921,HG2,92048,GNV,31,33,4.62188059677,-74.1790067278,NOX,g/h,0.409020627082,0.409020627082,0.409020627082,0.409020627082,0.409020627082,0.409020627082,0.409020627082,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,1.22706188125,0.409020627082,0.409020627082,0.409020627082,0.409020627082,0.409020627082,0.409020627082
I128,D2921,HG2,92048,GNV,32,33,4.62188059677,-74.1790067278,NOX,g/h,0.196329901,0.196329901,0.196329901,0.196329901,0.196329901,0.196329901,0.196329901,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.588989703,0.196329901,0.196329901,0.196329901,0.196329901,0.196329901,0.196329901
I129,D2921,CG3,92048,GNV,32,33,4.62188059677,-74.1790067278,NOX,g/h,0.516970713988,0.516970713988,0.516970713988,0.516970713988,0.516970713988,0.516970713988,0.516970713988,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,1.55091214197,0.516970713988,0.516970713988,0.516970713988,0.516970713988,0.516970713988,0.516970713988
I238,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,NOX,g/h,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458
I239,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,NOX,g/h,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,4.85768902375,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458,1.61922967458
I234,D3190,AHF,92025,DIESEL,30,34,4.62025005511,-74.0962664778,NOX,g/h,1.4127509932,1.4127509932,1.4127509932,1.4127509932,1.4127509932,1.4127509932,1.4127509932,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,4.23825297961,1.4127509932,1.4127509932,1.4127509932,1.4127509932,1.4127509932,1.4127509932
I235,D2322,ACD,92025,DIESEL,30,33,4.62057967258,-74.0953297666,NOX,g/h,0.238051524606,0.238051524606,0.238051524606,0.238051524606,0.238051524606,0.238051524606,0.238051524606,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.714154573818,0.238051524606,0.238051524606,0.238051524606,0.238051524606,0.238051524606,0.238051524606
I236,D2424,CG3,92048,GNV,30,33,4.62385413533,-74.098430041,NOX,g/h,0.0259303355633,0.0259303355633,0.0259303355633,0.0259303355633,0.0259303355633,0.0259303355633,0.0259303355633,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0777910066901,0.0259303355633,0.0259303355633,0.0259303355633,0.0259303355633,0.0259303355633,0.0259303355633
I237,D1710,CG3,92048,GNV,29,33,4.62404143571,-74.0962136015,NOX,g/h,1.82226323773,1.82226323773,1.82226323773,1.82226323773,1.82226323773,1.82226323773,1.82226323773,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,5.4667897132,1.82226323773,1.82226323773,1.82226323773,1.82226323773,1.82226323773,1.82226323773
I230,D2322,ACD,92025,DIESEL,30,34,4.62353829042,-74.0961218656,NOX,g/h,0.0131909523174,0.0131909523174,0.0131909523174,0.0131909523174,0.0131909523174,0.0131909523174,0.0131909523174,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0395728569522,0.0131909523174,0.0131909523174,0.0131909523174,0.0131909523174,0.0131909523174,0.0131909523174
I231,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,NOX,g/h,0.248184971865,0.248184971865,0.248184971865,0.248184971865,0.248184971865,0.248184971865,0.248184971865,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.744554915598,0.248184971865,0.248184971865,0.248184971865,0.248184971865,0.248184971865,0.248184971865
I232,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,NOX,g/h,0.74088384622,0.74088384622,0.74088384622,0.74088384622,0.74088384622,0.74088384622,0.74088384622,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,2.22265153866,0.74088384622,0.74088384622,0.74088384622,0.74088384622,0.74088384622,0.74088384622
I233,D1551,HG1,92048,GNV,30,34,4.62410730576,-74.0973086414,NOX,g/h,0.88969353332,0.88969353332,0.88969353332,0.88969353332,0.88969353332,0.88969353332,0.88969353332,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,2.66908059997,0.88969353332,0.88969353332,0.88969353332,0.88969353332,0.88969353332,0.88969353332
I1478,D1589,CC2,92084,Carbon,28,29,4.60389166667,-74.1735527778,NOX,g/h,3.10174213564,3.10174213564,3.10174213564,3.10174213564,3.10174213564,3.10174213564,3.10174213564,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,9.30522640693,3.10174213564,3.10174213564,3.10174213564,3.10174213564,3.10174213564,3.10174213564
I1479,D2732,HC,92084,Carbon,36,30,4.58507777778,-74.1698805556,NOX,g/h,1.51362688575,1.51362688575,1.51362688575,1.51362688575,1.51362688575,1.51362688575,1.51362688575,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,4.54088065724,1.51362688575,1.51362688575,1.51362688575,1.51362688575,1.51362688575,1.51362688575
I1476,D2693,HL,92084,Carbon,29,30,4.56554722222,-74.0786944444,NOX,g/h,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306
I1477,D2899,HG2,92048,GNV,29,30,4.62485,-74.1700888889,NOX,g/h,0.00654433003332,0.00654433003332,0.00654433003332,0.00654433003332,0.00654433003332,0.00654433003332,0.00654433003332,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.0196329901,0.00654433003332,0.00654433003332,0.00654433003332,0.00654433003332,0.00654433003332,0.00654433003332
I1474,D2693,HL,92084,Carbon,23,31,4.56554722222,-74.0786944444,NOX,g/h,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306
I1475,D2693,HL,92084,Carbon,24,30,4.56554722222,-74.0786944444,NOX,g/h,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,122.333461292,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306,40.7778204306
I1472,D2899,GLP,92048,GLP,30,24,4.60989444444,-74.0899111111,NOX,g/h,1.5441555488,1.5441555488,1.5441555488,1.5441555488,1.5441555488,1.5441555488,1.5441555488,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,4.63246664642,1.5441555488,1.5441555488,1.5441555488,1.5441555488,1.5441555488,1.5441555488
I1473,D1530,CG3,92048,GNV,27,25,4.60487222222,-74.0950083333,NOX,g/h,0.0011247066871,0.0011247066871,0.0011247066871,0.0011247066871,0.0011247066871,0.0011247066871,0.0011247066871,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.00337412006132,0.0011247066871,0.0011247066871,0.0011247066871,0.0011247066871,0.0011247066871,0.0011247066871
I1470,D2710,GLP,92048,GLP,21,29,4.63014444444,-74.12225,NOX,g/h,8.89423917293,8.89423917293,8.89423917293,8.89423917293,8.89423917293,8.89423917293,8.89423917293,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,26.6827175188,8.89423917293,8.89423917293,8.89423917293,8.89423917293,8.89423917293,8.89423917293
I1471,D2699,HFA,92072,Oil,21,29,4.52445277778,-74.1258138889,NOX,g/h,56.7111789785,56.7111789785,56.7111789785,56.7111789785,56.7111789785,56.7111789785,56.7111789785,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,170.133536936,56.7111789785,56.7111789785,56.7111789785,56.7111789785,56.7111789785,56.7111789785
I1072,D2729,HG1,92048,GNV,33,28,4.65522222222,-74.1397777778,NOX,g/h,5.4080742715,5.4080742715,5.4080742715,5.4080742715,5.4080742715,5.4080742715,5.4080742715,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,16.2242228145,5.4080742715,5.4080742715,5.4080742715,5.4080742715,5.4080742715,5.4080742715
I1073,D2729,CG1,92048,GNV,33,28,4.65522222222,-74.1397777778,NOX,g/h,34.8871965255,34.8871965255,34.8871965255,34.8871965255,34.8871965255,34.8871965255,34.8871965255,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,104.661589577,34.8871965255,34.8871965255,34.8871965255,34.8871965255,34.8871965255,34.8871965255
I1070,D2731,HC,92084,Carbon,33,28,4.62807991882,-74.1619086784,NOX,g/h,0.203390288846,0.203390288846,0.203390288846,0.203390288846,0.203390288846,0.203390288846,0.203390288846,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.610170866538,0.203390288846,0.203390288846,0.203390288846,0.203390288846,0.203390288846,0.203390288846
I1071,D1589,HG3,92048,GNV,33,28,4.64416256164,-74.171060471,NOX,g/h,0.24871990668,0.24871990668,0.24871990668,0.24871990668,0.24871990668,0.24871990668,0.24871990668,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.746159720041,0.24871990668,0.24871990668,0.24871990668,0.24871990668,0.24871990668,0.24871990668
I1076,D2729,HG2,92048,GNV,29,36,4.65522222222,-74.1397777778,NOX,g/h,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739
I1077,D2892,HG2,92048,GNV,29,36,4.65489272031,-74.1514491917,NOX,g/h,8.80512798355,8.80512798355,8.80512798355,8.80512798355,8.80512798355,8.80512798355,8.80512798355,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,26.4153839507,8.80512798355,8.80512798355,8.80512798355,8.80512798355,8.80512798355,8.80512798355
I1074,D2729,HG2,92048,GNV,29,36,4.65522222222,-74.1397777778,NOX,g/h,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739
I1075,D2729,HG2,92048,GNV,29,36,4.65522222222,-74.1397777778,NOX,g/h,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,27.8601473217,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739,9.2867157739
