ID,CIUU,CATEGORY,PROFID,FUELTYPE,ROW,COL,LAT,LON,POLNAME,UNIT,E00h,E01h,E02h,E03h,E04h,E05h,E06h,E07h,E08h,E09h,E10h,E11h,E12h,E13h,E14h,E15h,E16h,E17h,E18h,E19h,E20h,E21h,E22h,E23h,E24h
I123,D2424,GLP,92048,GLP,31,33,4.59753698944,-74.1383973439,CO2,g/h,1192.83910942,1192.83910942,1192.83910942,1192.83910942,1192.83910942,1192.83910942,1192.83910942,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,3578.51732827,1192.83910942,1192.83910942,1192.83910942,1192.83910942,1192.83910942,1192.83910942
I124,D2424,HG2,92048,GNV,31,33,4.59753698944,-74.1383973439,CO2,g/h,670.171159908,670.171159908,670.171159908,670.171159908,670.171159908,670.171159908,670.171159908,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,2010.51347973,670.171159908,670.171159908,670.171159908,670.171159908,670.171159908,670.171159908
I125,D3420,HG2,92048,GNV,31,33,4.59769953763,-74.1393087131,CO2,g/h,9580.85746848,9580.85746848,9580.85746848,9580.85746848,9580.85746848,9580.85746848,9580.85746848,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,28742.5724055,9580.85746848,9580.85746848,9580.85746848,9580.85746848,9580.85746848,9580.85746848
I126,D2811,HG2,92048,GNV,31,33,4.5980488957,-74.1397218276,CO2,g/h,33028.0738761,33028.0738761,33028.0738761,33028.0738761,33028.0738761,33028.0738761,33028.0738761,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,99084.2216284,33028.0738761,33028.0738761,33028.0738761,33028.0738761,33028.0738761,33028.0738761
I127,D2921,HG2,92048,GNV,31,33,4.62188059677,-74.1790067278,CO2,g/h,643.320715142,643.320715142,643.320715142,643.320715142,643.320715142,643.320715142,643.320715142,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,1929.96214543,643.320715142,643.320715142,643.320715142,643.320715142,643.320715142,643.320715142
I128,D2921,HG2,92048,GNV,32,33,4.62188059677,-74.1790067278,CO2,g/h,308.793943268,308.793943268,308.793943268,308.793943268,308.793943268,308.793943268,308.793943268,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,926.381829807,308.793943268,308.793943268,308.793943268,308.793943268,308.793943268,308.793943268
I129,D2921,CG3,92048,GNV,32,33,4.62188059677,-74.1790067278,CO2,g/h,923.459464707,923.459464707,923.459464707,923.459464707,923.459464707,923.459464707,923.459464707,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,2770.37839413,923.459464707,923.459464707,923.459464707,923.459464707,923.459464707,923.459464707
I238,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,CO2,g/h,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501
I239,D1551,HG1,92048,GNV,30,32,4.62223540215,-74.1019709443,CO2,g/h,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,7640.32855505,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501,2546.77618501
I234,D3190,AHF,92025,DIESEL,30,34,4.62025005511,-74.0962664778,CO2,g/h,1764.94942007,1764.94942007,1764.94942007,1764.94942007,1764.94942007,1764.94942007,1764.94942007,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,5294.84826022,1764.94942007,1764.94942007,1764.94942007,1764.94942007,1764.94942007,1764.94942007
I235,D2322,ACD,92025,DIESEL,30,33,4.62057967258,-74.0953297666,CO2,g/h,265.427449935,265.427449935,265.427449935,265.427449935,265.427449935,265.427449935,265.427449935,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,796.282349807,265.427449935,265.427449935,265.427449935,265.427449935,265.427449935,265.427449935
I236,D2424,CG3,92048,GNV,30,33,4.62385413533,-74.098430041,CO2,g/h,46.3190914903,46.3190914903,46.3190914903,46.3190914903,46.3190914903,46.3190914903,46.3190914903,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,138.957274471,46.3190914903,46.3190914903,46.3190914903,46.3190914903,46.3190914903,46.3190914903
I237,D1710,CG3,92048,GNV,29,33,4.62404143571,-74.0962136015,CO2,g/h,3255.09006321,3255.09006321,3255.09006321,3255.09006321,3255.09006321,3255.09006321,3255.09006321,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,9765.27018966,3255.09006321,3255.09006321,3255.09006321,3255.09006321,3255.09006321,3255.09006321
I230,D2322,ACD,92025,DIESEL,30,34,4.62353829042,-74.0961218656,CO2,g/h,14.7079118339,14.7079118339,14.7079118339,14.7079118339,14.7079118339,14.7079118339,14.7079118339,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,44.1237355017,14.7079118339,14.7079118339,14.7079118339,14.7079118339,14.7079118339,14.7079118339
I231,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,CO2,g/h,443.330260431,443.330260431,443.330260431,443.330260431,443.330260431,443.330260431,443.330260431,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,1329.99078129,443.330260431,443.330260431,443.330260431,443.330260431,443.330260431,443.330260431
I232,D1551,CG3,92048,GNV,30,34,4.62410730576,-74.0973086414,CO2,g/h,1323.43318786,1323.43318786,1323.43318786,1323.43318786,1323.43318786,1323.43318786,1323.43318786,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,3970.29956358,1323.43318786,1323.43318786,1323.43318786,1323.43318786,1323.43318786,1323.43318786
I233,D1551,HG1,92048,GNV,30,34,4.62410730576,-74.0973086414,CO2,g/h,1399.33842505,1399.33842505,1399.33842505,1399.33842505,1399.33842505,1399.33842505,1399.33842505,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,4198.01527515,1399.33842505,1399.33842505,1399.33842505,1399.33842505,1399.33842505,1399.33842505
I1478,D1589,CC2,92084,Carbon,28,29,4.60389166667,-74.1735527778,CO2,g/h,1970.16337178,1970.16337178,1970.16337178,1970.16337178,1970.16337178,1970.16337178,1970.16337178,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,5910.49011534,1970.16337178,1970.16337178,1970.16337178,1970.16337178,1970.16337178,1970.16337178
I1479,D2732,HC,92084,Carbon,36,30,4.58507777778,-74.1698805556,CO2,g/h,777.07359598,777.07359598,777.07359598,777.07359598,777.07359598,777.07359598,777.07359598,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,2331.22078795,777.07359598,777.07359598,777.07359598,777.07359598,777.07359598,777.07359598
I1476,D2693,HL,92084,Carbon,29,30,4.56554722222,-74.0786944444,CO2,g/h,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719
I1477,D2899,HG2,92048,GNV,29,30,4.62485,-74.1700888889,CO2,g/h,10.2931314423,10.2931314423,10.2931314423,10.2931314423,10.2931314423,10.2931314423,10.2931314423,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,30.8793943269,10.2931314423,10.2931314423,10.2931314423,10.2931314423,10.2931314423,10.2931314423
I1474,D2693,HL,92084,Carbon,23,31,4.56554722222,-74.0786944444,CO2,g/h,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719
I1475,D2693,HL,92084,Carbon,24,30,4.56554722222,-74.0786944444,CO2,g/h,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,62804.1848159,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719,20934.7282719
I1472,D2899,GLP,92048,GLP,30,24,4.60989444444,-74.0899111111,CO2,g/h,1024.42871438,1024.42871438,1024.42871438,1024.42871438,1024.42871438,1024.42871438,1024.42871438,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,3073.28614313,1024.42871438,1024.42871438,1024.42871438,1024.42871438,1024.42871438,1024.42871438
I1473,D1530,CG3,92048,GNV,27,25,4.60487222222,-74.0950083333,CO2,g/h,2.00905197746,2.00905197746,2.00905197746,2.00905197746,2.00905197746,2.00905197746,2.00905197746,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,6.02715593238,2.00905197746,2.00905197746,2.00905197746,2.00905197746,2.00905197746,2.00905197746
I1470,D2710,GLP,92048,GLP,21,29,4.63014444444,-74.12225,CO2,g/h,5900.64518332,5900.64518332,5900.64518332,5900.64518332,5900.64518332,5900.64518332,5900.64518332,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,17701.93555,5900.64518332,5900.64518332,5900.64518332,5900.64518332,5900.64518332,5900.64518332
I1471,D2699,HFA,92072,Oil,21,29,4.52445277778,-74.1258138889,CO2,g/h,135.008942474,135.008942474,135.008942474,135.008942474,135.008942474,135.008942474,135.008942474,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,405.026827423,135.008942474,135.008942474,135.008942474,135.008942474,135.008942474,135.008942474
I1072,D2729,HG1,92048,GNV,33,28,4.65522222222,-74.1397777778,CO2,g/h,8505.9920638,8505.9920638,8505.9920638,8505.9920638,8505.9920638,8505.9920638,8505.9920638,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,25517.9761914,8505.9920638,8505.9920638,8505.9920638,8505.9920638,8505.9920638,8505.9920638
I1073,D2729,CG1,92048,GNV,33,28,4.65522222222,-74.1397777778,CO2,g/h,10473.7243907,10473.7243907,10473.7243907,10473.7243907,10473.7243907,10473.7243907,10473.7243907,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,31421.1731723,10473.7243907,10473.7243907,10473.7243907,10473.7243907,10473.7243907,10473.7243907
I1070,D2731,HC,92084,Carbon,33,28,4.62807991882,-74.1619086784,CO2,g/h,104.417558005,104.417558005,104.417558005,104.417558005,104.417558005,104.417558005,104.417558005,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,313.252674015,104.417558005,104.417558005,104.417558005,104.417558005,104.417558005,104.417558005
I1071,D1589,HG3,92048,GNV,33,28,4.64416256164,-74.171060471,CO2,g/h,317.514774485,317.514774485,317.514774485,317.514774485,317.514774485,317.514774485,317.514774485,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,952.544323455,317.514774485,317.514774485,317.514774485,317.514774485,317.514774485,317.514774485
I1076,D2729,HG2,92048,GNV,29,36,4.65522222222,-74.1397777778,CO2,g/h,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855
I1077,D2892,HG2,92048,GNV,29,36,4.65489272031,-74.1514491917,CO2,g/h,13848.9867167,13848.9867167,13848.9867167,13848.9867167,13848.9867167,13848.9867167,13848.9867167,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,41546.9601502,13848.9867167,13848.9867167,13848.9867167,13848.9867167,13848.9867167,13848.9867167
I1074,D2729,HG2,92048,GNV,29,36,4.65522222222,-74.1397777778,CO2,g/h,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855
I1075,D2729,HG2,92048,GNV,29,36,4.65522222222,-74.1397777778,CO2,g/h,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,43819.3301567,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855,14606.4433855
I1078,D2892,HG2,92048,GNV,30,36,4.65341714425,-74.150862189,CO2,g/h,10549.0274381,10549.0274381,10549.0274381,10549.0274381,10549.0274381,10549.0274381,10549.0274381,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,31647.0823144,10549.0274381,10549.0274381,10549.0274381,10549.0274381,10549.0274381,10549.0274381
