ID,BASEFUEL,CATEGORY,CIUU,COL,FUELTYPE,FUELUNIT,GROWRATE,LAT,LON,PROYECTEDFUEL,ROW,SOURCETYPE,VOCFE,VOCRM,YEAR,CO,CO2,NOX,PM10,SO2,VOC
I19,6708.33333333,HG3,D3591,29,GNV,m3,-0.0658897697655,4.67348568138,-74.14714279,4517,36,HORNO,8.8e-08,6708.33333333,2008,0.00289135373659,8.67406120977,0.00679468128098,0.000137339302488,4.33703060488e-05,0.000397561138781
I18,19.381458909,ACD,D1551,31,DIESEL,m3,0.0172368693492,4.67658333333,-74.1244444444,21,36,CALDERA,2.57418e-06,95073.8272034,2008,0.0128959392509,57.5158890591,0.0515837570036,0.0180543149513,0.0386878177527,0.271403317544
I15,72576.0,CG3,D2020,30,GNV,m3,-0.0408328367972,4.68554756484,-74.1317257557,56805,37,CALDERA,8.8e-08,72576.0,2008,0.0763469062323,109.067008903,0.061057849987,0.00263496927346,0.000307375315545,0.00499890457473
I14,1.89272059659,ACD,D1591,30,DIESEL,m3,0.038464328588,4.68648033638,-74.1306165767,2,37,CALDERA,1.21066666667e-08,1910.574,2008,0.00143043073312,6.3797210697,0.00572172293247,0.00200260302636,0.00429129219935,2.91351677153e-05
I17,26.6495059999,ACD,D1551,31,DIESEL,m3,0.0172368693492,4.67658333333,-74.1244444444,29,36,CALDERA,2.57418e-06,95073.8272034,2008,0.01773191647,79.0843474563,0.0709276658801,0.024824683058,0.0531957494101,0.271403317544
I16,87360.0,CG3,D2020,30,GNV,m3,-0.0408328367972,4.68554756484,-74.1317257557,68377,37,CALDERA,8.8e-08,87360.0,2008,0.0918990537981,131.284362569,0.0734955601696,0.0031717222736,0.000369988805748,0.00601719995107
I11,47076.0,CG3,D2413,30,GNV,m3,-0.0408328367972,4.67464676653,-74.1350144216,36846,36,CALDERA,9e-08,22291.8,2008,0.0495219763805,70.7456805436,0.0396048190309,0.00170915748343,0.000199377209471,0.0015703150506
I10,149000.0,CG3,D1511,31,GNV,m3,0.00794181745082,4.67658333333,-74.1244444444,156271,36,CALDERA,8.8e-08,149000.0,2008,0.210029385683,300.041979547,0.16796938287,0.00724876756778,0.000845585654794,0.0137519240626
I13,289000.0,CG2,N8515,31,GNV,m3,0.0104504250924,4.68224795795,-74.1245717649,307701,37,CALDERA,1.0442e-08,8608.38414634,2008,0.413550436142,590.786337346,0.242363363011,0.072980746087,0.000155204712221,9.57054566034e-05
I12,867000.0,CG2,N8515,31,GNV,m3,0.0104504250924,4.68224795795,-74.1245717649,923103,37,CALDERA,1.0442e-08,8608.38414634,2008,1.24065130843,1772.35901204,0.727090089032,0.218942238261,0.000465614136662,9.57054566034e-05
I674,72000.0,HG2,D3430,32,GNV,m3,-0.0408328367972,4.69389194102,-74.1582006194,56354,32,HORNO,1.362e-05,2.98030327869,2008,0.0360671325738,108.201397721,0.0687939973103,0.011065676594,0.00392545075532,3.17714264532e-05
I675,733500.0,HG2,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,493977,32,HORNO,1.0442e-08,32831.9767442,2008,0.316145286826,948.435860477,0.603011563701,0.0969958311371,0.0344084119362,0.000230880545476
I676,72000.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,48488,32,HORNO,1.0442e-08,32831.9767442,2008,0.0310326661915,93.0979985744,0.0591913191363,0.0095210631791,4.84885409242e-06,0.000230880545476
I677,130500.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,87885,32,HORNO,1.0442e-08,32831.9767442,2008,0.0562467074721,168.740122416,0.107284265935,0.0172569270121,8.78854804251e-06,0.000230880545476
I670,162000.0,HG2,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,109099,32,HORNO,1.0442e-08,32831.9767442,2008,0.0698234989308,209.470496793,0.133180468057,0.021422392153,0.00759940386322,0.000230880545476
I671,162000.0,HG2,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,109099,32,HORNO,1.0442e-08,32831.9767442,2008,0.0698234989308,209.470496793,0.133180468057,0.021422392153,0.00759940386322,0.000230880545476
I672,162000.0,HG2,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,109099,32,HORNO,1.0442e-08,32831.9767442,2008,0.0698234989308,209.470496793,0.133180468057,0.021422392153,0.00759940386322,0.000230880545476
I673,162000.0,HG2,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,109099,32,HORNO,1.0442e-08,32831.9767442,2008,0.0698234989308,209.470496793,0.133180468057,0.021422392153,0.00759940386322,0.000230880545476
I678,85500.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,57580,32,HORNO,1.0442e-08,32831.9767442,2008,0.0368512911024,110.553873307,0.0702896914744,0.0113062625252,5.75801423475e-06,0.000230880545476
I679,76500.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,51519,32,HORNO,1.0442e-08,32831.9767442,2008,0.0329722078284,98.9166234853,0.0628907765823,0.0101161296278,5.1519074732e-06,0.000230880545476
I119,150000.0,HG2,D2930,33,GNV,m3,-0.0408328367972,4.5994226284,-74.1386276937,117406,31,HORNO,1.362e-05,2.98030327869,2008,0.0751398595288,225.419578586,0.14332082773,0.0230534929042,0.00817802240691,3.17714264532e-05
I118,10608.0,HG2,D2521,33,GNV,m3,-0.0720228740273,4.59859907076,-74.1378710548,6885,31,HORNO,9e-09,54177.3714286,2008,0.00440695549301,13.220866479,0.00840577175667,0.00135208819692,0.00047964131147,0.000316508675871
I111,49286.0357143,HG1,D1551,26,GNV,m3,0.0172368693492,4.61093917659,-74.1362928858,54656,31,HORNO,2.57418e-06,95073.8272034,2008,0.0349799452063,104.939835619,0.0667203097311,0.0107321190598,5.46561643849e-06,0.271403317544
I110,2100.0,HC,D2731,26,Carbon,kg,-0.0658897697655,4.6090693347,-74.136358464,1414,30,HORNO,1.0442e-08,32831.9767442,2008,0.00883905693931,3.31358566541,0.00645438524399,0.0179824923684,0.0170840247425,0.000230880545476
I113,49286.0357143,HG1,D1551,34,GNV,m3,0.0172368693492,4.61093917659,-74.1362928858,54656,30,HORNO,2.57418e-06,95073.8272034,2008,0.0349799452063,104.939835619,0.0667203097311,0.0107321190598,5.46561643849e-06,0.271403317544
I112,49286.0357143,HG1,D1551,34,GNV,m3,0.0172368693492,4.61093917659,-74.1362928858,54656,31,HORNO,2.57418e-06,95073.8272034,2008,0.0349799452063,104.939835619,0.0667203097311,0.0107321190598,5.46561643849e-06,0.271403317544
I115,49286.0357143,HG1,D1551,33,GNV,m3,0.0172368693492,4.61093917659,-74.1362928858,54656,31,HORNO,2.57418e-06,95073.8272034,2008,0.0349799452063,104.939835619,0.0667203097311,0.0107321190598,5.46561643849e-06,0.271403317544
I114,49286.0357143,HG1,D1551,34,GNV,m3,0.0172368693492,4.61093917659,-74.1362928858,54656,30,HORNO,2.57418e-06,95073.8272034,2008,0.0349799452063,104.939835619,0.0667203097311,0.0107321190598,5.46561643849e-06,0.271403317544
I117,49286.0357143,HG1,D1551,33,GNV,m3,0.0172368693492,4.61093917659,-74.1362928858,54656,30,HORNO,2.57418e-06,95073.8272034,2008,0.0349799452063,104.939835619,0.0667203097311,0.0107321190598,5.46561643849e-06,0.271403317544
I116,49286.0357143,HG1,D1551,33,GNV,m3,0.0172368693492,4.61093917659,-74.1362928858,54656,30,HORNO,2.57418e-06,95073.8272034,2008,0.0349799452063,104.939835619,0.0667203097311,0.0107321190598,5.46561643849e-06,0.271403317544
I205,3457.22,HG1,D1551,33,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I204,3457.22,HG1,D1551,33,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I207,3457.22,HG1,D1551,33,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I206,3457.22,HG1,D1551,33,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I201,9412.5,CG3,D1511,33,GNV,m3,0.0352364210205,4.6072724809,-74.1053298014,11628,30,CALDERA,1.9976e-05,29509.162766,2008,0.0156286748966,22.3266784237,0.0124989123256,0.000539394196433,6.29215919145e-05,0.72825473409
I200,42273.9583333,HG1,D1551,34,GNV,m3,0.0172368693492,4.60277777778,-74.1072222222,46880,30,HORNO,2.57418e-06,95073.8272034,2008,0.0300032397559,90.0097192677,0.0572278040358,0.00920522714777,4.68800621186e-06,0.271403317544
I203,3457.22,HG1,D1551,33,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I202,3457.22,HG1,D1551,34,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I209,3457.22,HG1,D1551,33,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I208,3457.22,HG1,D1551,33,GNV,m3,0.0172368693492,4.62030609136,-74.1053732823,3833,30,HORNO,2.57418e-06,95073.8272034,2008,0.00245370447052,7.36111341155,0.00468016520026,0.000752815602194,3.83391323518e-07,0.271403317544
I1111,19658.1,CG3,D2512,37,GNV,m3,-0.0848513586022,4.58619218396,-74.1223911275,11815,32,CALDERA,7.6726e-06,30259.0,2008,0.015879541103,22.6850587186,0.0126995406413,0.000548052369741,6.39315880383e-05,0.139538569967
I843,7.0977022372,AHF,D1563,34,DIESEL,m3,-0.0747096300408,4.60942062589,-74.0995690204,4,29,HORNO,6.356e-07,2238.22222222,2008,0.00269748389941,12.1318771678,0.00971094203787,0.00215798711953,0.00772523120099,0.000908680506487
I842,7.0977022372,AHF,D1563,34,DIESEL,m3,-0.0747096300408,4.60942062589,-74.0995690204,4,29,HORNO,6.356e-07,2238.22222222,2008,0.00269748389941,12.1318771678,0.00971094203787,0.00215798711953,0.00772523120099,0.000908680506487
I841,2325.0,HG1,D1551,34,GNV,m3,0.0172368693492,4.60922102826,-74.1004755849,2578,29,HORNO,2.57418e-06,95073.8272034,2008,0.00165013013171,4.95039039513,0.00314743756272,0.000506272749522,2.5783283308e-07,0.271403317544
I840,2325.0,HG1,D1551,34,GNV,m3,0.0172368693492,4.60922102826,-74.1004755849,2578,29,HORNO,2.57418e-06,95073.8272034,2008,0.00165013013171,4.95039039513,0.00314743756272,0.000506272749522,2.5783283308e-07,0.271403317544
I847,210.0,HG3,D2732,34,GNV,m3,0.00870639173951,4.611511326,-74.0982706801,221,29,HORNO,8.8e-08,210.0,2008,0.000141607447969,0.424822343906,0.000332777502727,6.72635377852e-06,2.12411171953e-06,1.94710240957e-05
I846,180000.0,CC1,D1710,34,Carbon,kg,-0.000258001634401,4.61215446786,-74.1025256766,179721,29,CALDERA,0.000142,1159.09146341,2008,0.0539164721381,510.409269574,1.36890633102,1.05638120293,3.97717368183,0.164336396447
I845,2708.375,HG1,D1581,34,GNV,m3,0.00794181745082,4.62830725284,-74.1000178657,2840,29,HORNO,8.8e-08,2708.375,2008,0.00181795569655,5.45386708964,0.00346754594484,0.000557762937184,2.84055577585e-07,0.000249968908275
I844,101250.0,CG3,D1581,34,GNV,m3,0.00794181745082,4.62830725284,-74.1000178657,106191,29,CALDERA,8.8e-08,101250.0,2008,0.142721310741,203.887586773,0.114140268561,0.00492575648482,0.000574600990254,0.00934484772708
I849,264.0,HG3,D2899,34,GNV,m3,0.00870639173951,4.61105701114,-74.0982173993,278,29,HORNO,8.8e-08,264.0,2008,0.000178020791732,0.534062375197,0.000418348860571,8.45598760728e-06,2.67031187598e-06,2.44778588632e-05
I848,10750.0,CC2,D1750,34,Carbon,kg,-0.00773219322049,4.61214756066,-74.1002101507,10262,29,CALDERA,2e-05,10750.0,2008,0.0030787996313,29.145969843,0.0458861859078,0.107526482079,0.118997523648,0.205253308754
I1083,179585.0,HG2,D1543,32,GNV,m3,0.00794181745082,4.65617967588,-74.1387273035,188349,26,HORNO,8.8e-08,179585.0,2008,0.120543711179,361.631133537,0.229923566162,0.0369837474774,0.0131196568268,0.0165747602871
I1082,223608.0,HG1,D1511,31,GNV,m3,0.0352364210205,4.66053080437,-74.1403699795,276251,26,HORNO,1.9976e-05,29509.162766,2008,0.176801200849,530.403602546,0.337228397926,0.0542439825516,2.76251876326e-05,0.72825473409
I1081,178886.4,HG1,D1511,29,GNV,m3,0.0352364210205,4.66053080437,-74.1403699795,221001,29,HORNO,1.9976e-05,29509.162766,2008,0.141440960679,424.322882037,0.26978271834,0.0433951860413,2.21001501061e-05,0.72825473409
I1080,42857.1428571,CG1,D1511,30,GNV,m3,0.0352364210205,4.66053080437,-74.1403699795,52946,29,CALDERA,1.9976e-05,29509.162766,2008,0.0711607280435,101.658182919,0.338615842238,0.0312081152391,0.00118736843535,0.72825473409
I1087,34788.0,HG2,D3612,35,GNV,m3,-0.0408328367972,4.63429055498,-74.1463140446,27228,28,HORNO,1.362e-05,2.98030327869,2008,0.0174264362219,52.2793086658,0.0332389663671,0.00534656607433,0.00189664695661,3.17714264532e-05
I1086,20830.015,HG2,D2519,32,GNV,m3,-0.0848513586022,4.65563300623,-74.13812806,12519,26,HORNO,7.6726e-06,30259.0,2008,0.00801247515247,24.0374254574,0.015282894834,0.0024582896512,0.000872056478979,0.139538569967
I1085,176400.0,CC2,D2102,31,Carbon,kg,-0.0352321010697,4.65569619916,-74.1387269917,142788,26,CALDERA,2e-05,176400.0,2008,0.0428364224631,405.518132651,0.638430648356,1.49605377546,1.65565441259,2.85576149754
I1084,5050.0,HG2,D2010,32,GNV,m3,-0.0408328367972,4.65229257963,-74.1420980808,3952,26,HORNO,0.0,5050.0,2008,0.00252970860414,7.58912581241,0.00482513453357,0.000776134261107,0.000275326754366,0.0
I1089,2028.0,HG2,D3140,34,GNV,m3,-0.00534479303749,4.62194444444,-74.1446111111,1963,27,HORNO,8.8e-08,2028.0,2008,0.00125695763387,3.7708729016,0.00239750526068,0.000385644371374,0.000136803924824,0.000172831674656
I1088,7423.0,HG2,D3140,35,GNV,m3,-0.00534479303749,4.62194444444,-74.1446111111,7188,28,HORNO,8.8e-08,7423.0,2008,0.00460078723678,13.8023617103,0.00877548399902,0.0014115572824,0.000500737442786,0.000632608245057
I1421,1622712.0,HL,D2693,34,Carbon,kg,0.00426891489574,4.518,-74.1129166667,1664812,29,HORNO,1.362e-08,5536.76785714,2008,10.4050761326,3900.65494058,7.5979112154,21.1684576116,20.1108081233,7.73672605895e-05
I1420,1462930.56,HL,D2693,34,Carbon,kg,0.00426891489574,4.518,-74.1129166667,1500885,29,HORNO,1.362e-08,5536.76785714,2008,9.38053323909,3516.57430067,6.84977772345,19.0840910452,18.1305837325,7.73672605895e-05
I1423,985158.72,HL,D2693,40,Carbon,kg,0.00426891489574,4.518,-74.1129166667,1010718,47,HORNO,1.362e-08,5536.76785714,2008,6.31698753955,2368.11228882,4.61273996103,12.8515045215,12.2093988267,7.73672605895e-05
I1422,869057.28,HL,D2693,39,Carbon,kg,0.00426891489574,4.518,-74.1129166667,891604,42,HORNO,1.362e-08,5536.76785714,2008,5.57252744909,2089.02909012,4.06912628645,11.3369483887,10.7705151661,7.73672605895e-05
I1425,832000.0,HL,D2693,40,Carbon,kg,0.00426891489574,4.51718667112,-74.1119768271,853585,47,HORNO,1.362e-08,5536.76785714,2008,5.33491053391,1999.95126095,3.89561556901,10.8535320703,10.3112520019,7.73672605895e-05
I1424,483450.24,HL,D2693,40,Carbon,kg,0.00426891489574,4.518,-74.1129166667,495993,47,HORNO,1.362e-08,5536.76785714,2008,3.09995646394,1162.1116792,2.26362533868,6.3066618801,5.99155920076,7.73672605895e-05
I1427,1430000.0,HL,D2693,25,Carbon,kg,0.00426891489574,4.51718667112,-74.1119768271,1467100,25,HORNO,1.362e-08,5536.76785714,2008,9.16937748016,3437.41622976,6.69558925923,18.6545082459,17.7224643783,7.73672605895e-05
I1426,832000.0,HL,D2693,30,Carbon,kg,0.00426891489574,4.51718667112,-74.1119768271,853585,34,HORNO,1.362e-08,5536.76785714,2008,5.33491053391,1999.95126095,3.89561556901,10.8535320703,10.3112520019,7.73672605895e-05
I1429,518400.0,HC,D3140,37,Carbon,kg,0.00870639173951,4.61155,-74.0989416667,546200,33,HORNO CUBILOTE,2e-05,518400.0,2008,3.41375097782,1279.74696656,2.49276185109,6.94505661948,6.59805752699,10.924003129
I1428,10080.0,HG2,D2892,32,GNV,m3,-0.0408328367972,4.61289166667,-74.0777055556,7889,32,HORNO,1.362e-05,2.98030327869,2008,0.00504939856034,15.148195681,0.00963115962345,0.00154919472316,0.000549563105744,3.17714264532e-05
I1559,96000.0,HL,D2693,33,Carbon,kg,0.00426891489574,4.53145277778,-74.1104638889,98490,28,HORNO,1.362e-08,5536.76785714,2008,0.615566600067,230.763607033,0.449494104116,1.2523306235,1.18975984638,7.73672605895e-05
I1558,48000.0,HL,D2693,29,Carbon,kg,0.00426891489574,4.57367777778,-74.0788333333,49245,27,HORNO,1.362e-08,5536.76785714,2008,0.307783300033,115.381803516,0.224747052058,0.626165311749,0.594879923188,7.73672605895e-05
I1551,144000.0,HL,D2693,32,Carbon,kg,-0.00773219322049,4.55994166667,-74.075,137471,21,HORNO,1.362e-08,5536.76785714,2008,0.859199897108,322.096857428,0.627398055654,1.74798688353,1.66065140227,7.19921476472e-05
I1550,120000.0,HL,D2693,32,Carbon,kg,0.00426891489574,4.51502222222,-74.1090972222,123113,21,HORNO,1.362e-08,5536.76785714,2008,0.769458250083,288.454508791,0.561867630145,1.56541327937,1.48719980797,7.73672605895e-05
I1553,264000.0,HL,D2693,36,Carbon,kg,0.00426891489574,4.51517777778,-74.082775,270849,26,HORNO,1.362e-08,5536.76785714,2008,1.69280815018,634.599919341,1.23610878632,3.44390921462,3.27183957753,7.73672605895e-05
I1552,264000.0,HL,D2693,32,Carbon,kg,0.00426891489574,4.51517777778,-74.0994416667,270849,21,HORNO,1.362e-08,5536.76785714,2008,1.69280815018,634.599919341,1.23610878632,3.44390921462,3.27183957753,7.73672605895e-05
I1555,96000.0,HL,D2693,36,Carbon,kg,0.00426891489574,4.56140555556,-74.0793527778,98490,26,HORNO,1.362e-08,5536.76785714,2008,0.615566600067,230.763607033,0.449494104116,1.2523306235,1.18975984638,7.73672605895e-05
I1554,96000.0,HL,D2693,36,Carbon,kg,0.00426891489574,4.56478055556,-74.0783277778,98490,26,HORNO,1.362e-08,5536.76785714,2008,0.615566600067,230.763607033,0.449494104116,1.2523306235,1.18975984638,7.73672605895e-05
I1557,96000.0,HL,D2693,32,Carbon,kg,0.00426891489574,4.56140555556,-74.0793527778,98490,33,HORNO,1.362e-08,5536.76785714,2008,0.615566600067,230.763607033,0.449494104116,1.2523306235,1.18975984638,7.73672605895e-05
I1556,96000.0,HL,D2693,32,Carbon,kg,0.00426891489574,4.56140555556,-74.0793527778,98490,25,HORNO,1.362e-08,5536.76785714,2008,0.615566600067,230.763607033,0.449494104116,1.2523306235,1.18975984638,7.73672605895e-05
I689,123599.4375,CG3,D1581,31,GNV,m3,0.00842863539817,4.63903771426,-74.1189443138,130010,33,CALDERA,8.8e-08,123599.4375,2008,0.174734564563,249.620806519,0.139742621635,0.00603063347758,0.00070348747015,0.0114409536321
I688,67500.0,CG2,D3430,31,GNV,m3,-0.0658897697655,4.69276671961,-74.1560822199,45458,33,CALDERA,1.0442e-08,8608.38414634,2008,0.0610955615645,87.2793736635,0.0358053685154,0.0107817554424,2.29290510222e-05,6.05357527771e-05
I681,72000.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,48488,32,HORNO,1.0442e-08,32831.9767442,2008,0.0310326661915,93.0979985744,0.0591913191363,0.0095210631791,4.84885409242e-06,0.000230880545476
I680,63000.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,42427,32,HORNO,1.0442e-08,32831.9767442,2008,0.0271535829175,81.4607487526,0.0517924042443,0.00833093028171,4.24274733087e-06,0.000230880545476
I683,1150000.0,CG1,D1730,32,GNV,m3,0.0093713787354,4.69869596312,-74.1618484768,1216515,32,CALDERA,0.000142,1159.09146341,2008,1.63499616191,2335.70880272,7.78007220612,0.717040845972,0.0272810985488,0.174110787619
I682,130500.0,HG1,D3430,32,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,87885,32,HORNO,1.0442e-08,32831.9767442,2008,0.0562467074721,168.740122416,0.107284265935,0.0172569270121,8.78854804251e-06,0.000230880545476
I685,67500.0,HG2,D3430,31,GNV,m3,-0.0658897697655,4.69276671961,-74.1560822199,45458,33,HORNO,1.0442e-08,8608.38414634,2008,0.0290931245545,87.2793736635,0.0554918616903,0.00892599673041,0.00316641827634,6.05357527771e-05
I684,67500.0,HG2,D3430,31,GNV,m3,-0.0658897697655,4.69276671961,-74.1560822199,45458,32,HORNO,1.0442e-08,8608.38414634,2008,0.0290931245545,87.2793736635,0.0554918616903,0.00892599673041,0.00316641827634,6.05357527771e-05
I687,67500.0,HG2,D3430,31,GNV,m3,-0.0408328367972,4.69276671961,-74.1560822199,52832,33,HORNO,1.362e-05,2.98030327869,2008,0.033812936788,101.438810364,0.0644943724784,0.0103740718069,0.00368011008311,3.17714264532e-05
I686,67500.0,HG2,D3430,31,GNV,m3,-0.0408328367972,4.69276671961,-74.1560822199,52832,33,HORNO,1.362e-05,2.98030327869,2008,0.033812936788,101.438810364,0.0644943724784,0.0103740718069,0.00368011008311,3.17714264532e-05
I449,4.54252943181,ACD,D1530,35,DIESEL,m3,0.0306495041711,4.6239357095,-74.1276110079,5,29,CALDERA,0.0912,4.54252943181,2008,0.00327577801183,14.6099699328,0.0131031120473,0.00458608921656,0.00982733403548,0.497918257798
I448,7840.0,HC,D2731,35,Carbon,kg,-0.00534479303749,4.6217836723,-74.1271005057,7592,29,HORNO,2e-05,7840.0,2008,0.0474535595872,17.789390418,0.03465115757,0.0965412123702,0.0917176788967,0.151851390679
I447,7962.5,HG2,D3430,35,GNV,m3,-0.0658897697655,4.6355493943,-74.1238810275,5362,29,HORNO,1.0442e-08,32831.9767442,2008,0.0034319111743,10.2957335229,0.00654598442532,0.00105293702172,0.000373520081857,0.000230880545476
I446,2946.875,CG3,D2424,35,GNV,m3,-0.0408328367972,4.63642893432,-74.1229912074,2306,28,CALDERA,8.8e-08,2946.875,2008,0.00309998882969,4.42855547098,0.00247919218034,0.000106990259558,1.24806634837e-05,0.000202975459087
I445,0.946360298293,AHF,D1563,35,DIESEL,m3,-0.0747096300408,4.6366636981,-74.1223556677,0,29,HORNO,6.356e-07,2238.22222222,2008,0.000359664519921,1.61758362237,0.00129479227172,0.000287731615937,0.0010300308268,0.000908680506487
I444,5200.0,GLP,D1551,34,GLP,m3,0.0172368693492,4.62178357553,-74.1164831871,5766,29,HORNO,2.57418e-06,95073.8272034,2008,2.19706842537,8649.87569042,13.0382459574,0.138398011047,0.00691990055234,0.271403317544
I443,10319.155,HG3,D2899,34,GNV,m3,0.0141316269503,4.6185590065,-74.1191970949,11232,38,HORNO,8.8e-08,10319.155,2008,0.00718865821379,21.5659746414,0.0168933468024,0.000341461265155,0.000107829873207,0.000988440504396
I442,3000.0,HC,D3693,36,Carbon,kg,-0.00534479303749,4.68785886884,-74.1027435022,2905,37,HORNO,2e-05,3000.0,2008,0.018158249842,6.80716470078,0.0132593715191,0.0369417904478,0.0350960505982,0.0581063994945
I441,890.085,HG3,D1511,28,GNV,m3,0.0352364210205,4.69013740134,-74.1009513921,1099,37,HORNO,1.9976e-05,29509.162766,2008,0.00070376774023,2.11130322069,0.00165385418954,3.34289676609e-05,1.05565161035e-05,0.72825473409
I440,87.42,HG3,D1511,29,GNV,m3,0.0352364210205,4.6909788355,-74.0981015196,108,37,HORNO,1.9976e-05,29509.162766,2008,6.9120787173e-05,0.207362361519,0.000162433849857,3.28323739072e-06,1.0368118076e-06,0.72825473409
I1607,5760.0,HM,D3720,26,Wood,kg,-0.0848513586022,4.59567222222,-74.1818638889,3461,27,HORNO,1.0442e-08,8608.38414634,2008,0.0148256977802,5.84416355235,0.0121076531872,0.00889541866816,0.000617737407509,5.40259567951e-05
I1606,5760.0,HM,D1522,26,Wood,kg,0.00842863539817,4.56238333333,-74.1370222222,6058,27,HORNO,0.015,5760.0,2008,0.0259466362151,10.2279425847,0.021189752909,0.0155679817291,0.00108110984229,90.8817751969
I1600,46080.0,HG1,D1543,32,GNV,m3,0.00794181745082,4.61181388889,-74.0960138889,48328,31,HORNO ,8.8e-08,46080.0,2008,0.0309305020526,92.7915061579,0.0589964525364,0.00948971842726,4.83289094572e-06,0.00425294403224
I667,288000.0,HG2,D3430,28,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,193954,38,HORNO,1.0442e-08,32831.9767442,2008,0.124130664766,372.391994298,0.236765276545,0.0380842527164,0.0135100513124,0.000230880545476
I666,76500.0,HG2,D3430,28,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,51519,38,HORNO,1.0442e-08,32831.9767442,2008,0.0329722078284,98.9166234853,0.0628907765823,0.0101161296278,0.00358860737985,0.000230880545476
I665,85500.0,HG1,D3430,28,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,57580,38,HORNO,1.0442e-08,32831.9767442,2008,0.0368512911024,110.553873307,0.0702896914744,0.0113062625252,5.75801423475e-06,0.000230880545476
I664,79380.0,CG3,D2424,27,GNV,m3,-0.0408328367972,4.69636236362,-74.1592928782,62131,39,CALDERA,8.8e-08,79380.0,2008,0.0835044286916,119.292040988,0.0667820234233,0.00288199764284,0.000336191751377,0.00546755187861
I663,101250.0,CG3,D2899,27,GNV,m3,0.0119278052319,4.69325666677,-74.1607033945,108761,38,CALDERA,3e-08,26143.9814815,2008,0.146175766751,208.82252393,0.116902943138,0.00504498050963,0.000588508751007,0.00084250805533
I662,675480.0,CG2,D2102,27,GNV,m3,-0.0352321010697,4.69134591512,-74.1525751962,546771,38,CALDERA,8.8e-08,675480.0,2008,0.734860867185,1049.80123884,0.430668995969,0.129683563769,0.000275791921482,0.0481158901133
I661,55000.0,HC,D2731,27,Carbon,kg,-0.0155493052897,4.69403266057,-74.1694874172,50100,38,HORNO,3e-08,26143.9814815,2008,0.313130118196,117.386218709,0.22865136272,0.637043069124,0.605214190114,0.000714455390088
I660,171600.0,CG3,D1543,27,GNV,m3,0.00794181745082,4.69325,-74.1672222222,179974,38,CALDERA,8.8e-08,171600.0,2008,0.241886191833,345.551702619,0.193446618125,0.00834824506464,0.00097384227089,0.01583778637
I669,369000.0,HG2,D3430,28,GNV,m3,-0.0658897697655,4.69389194102,-74.1582006194,248503,38,HORNO,1.0442e-08,32831.9767442,2008,0.159042414231,477.127242694,0.303355510574,0.0487954487929,0.017309753244,0.000230880545476
