LAT|LON|ID|ROW|COL|BUS_NAME|CIUU|YEAR|S_TYPE|FUEL_TYPE|CATEGORY|GROW RATE|BASE_FUEL|PROYECTED_FUEL|FUEL UNIT|VOC RM|VOCFE
4.67464676653|-74.1350144216|I11|36.0|30.0|SUMIPOR LTDA|D2413|2008.0|CALDERA|GNV|CG3|-0.0408328367972|47076.0|36846.7086165|m3|22291.8|9e-08
4.68224795795|-74.1245717649|I12|37.0|31.0|FRESENIUS MEDICAL CARE|N8515|2008.0|CALDERA|GNV|CG2|0.0104504250924|867000.0|923103.652104|m3|8608.38414634|1.0442e-08
4.68224795795|-74.1245717649|I13|37.0|31.0|FRESENIUS MEDICAL CARE|N8515|2008.0|CALDERA|GNV|CG2|0.0104504250924|289000.0|307701.217368|m3|8608.38414634|1.0442e-08
4.68648033638|-74.1306165767|I14|37.0|30.0|COLOMA LTDA|D1591|2008.0|CALDERA|DIESEL|ACD|0.038464328588|1.89272059659|2.38405122186|m3|1910.574|1.21066666667e-08
4.68554756484|-74.1317257557|I15|37.0|30.0|TRIPLEX OMEGA|D2020|2008.0|CALDERA|GNV|CG3|-0.0408328367972|72576.0|56805.7338038|m3|72576.0|8.8e-08
4.68554756484|-74.1317257557|I16|37.0|30.0|TRIPLEX OMEGA|D2020|2008.0|CALDERA|GNV|CG3|-0.0408328367972|87360.0|68377.2721712|m3|87360.0|8.8e-08
4.67658333333|-74.1244444444|I17|36.0|31.0|TOLEDO PASTELERIA|D1551|2008.0|CALDERA|DIESEL|ACD|0.0172368693492|26.6495059999|29.5531941167|m3|95073.8272034|2.57418e-06
4.67658333333|-74.1244444444|I18|36.0|31.0|TOLEDO PASTELERIA|D1551|2008.0|CALDERA|DIESEL|ACD|0.0172368693492|19.381458909|21.4932320849|m3|95073.8272034|2.57418e-06
4.67348568138|-74.14714279|I19|36.0|29.0|INDUSTRIAS GELEYCO LTDA|D3591|2008.0|HORNO|GNV|HG3|-0.0658897697655|6708.33333333|4517.74021342|m3|6708.33333333|8.8e-08
4.67348568138|-74.14714279|I20|36.0|29.0|INDUSTRIAS GELEYCO LTDA|D3591|2008.0|HORNO|GNV|HG3|-0.0658897697655|3354.16666667|2258.87010671|m3|3354.16666667|8.8e-08
4.67348568138|-74.14714279|I21|36.0|29.0|INDUSTRIAS GELEYCO LTDA|D3591|2008.0|HORNO|GNV|HG2|-0.0408328367972|4025.0|3150.39515212|m3|2.98030327869|1.362e-05
4.6758981971|-74.1440929627|I22|36.0|29.0|PENGOLD DE COLOMBIA LTDA|D2321|2008.0|CALDERA|DIESEL|ACD|-0.0408328367972|0.104099632812|0.0814794977762|m3|0.104099632812|0.0912
4.61191779259|-74.1030729434|I23|29.0|34.0|DETERGENTES LTDA (DERSA)|D2424|2008.0|CALDERA|GNV|CG1|0.0207328015372|3057600.0|3462625.45631|m3|3057600.0|8.8e-08
4.61191779259|-74.1030729434|I24|29.0|34.0|DETERGENTES LTDA (DERSA)|D2424|2008.0|CALDERA|GNV|CG1|0.0207328015372|1000000.0|1132465.15447|m3|1000000.0|8.8e-08
4.61191779259|-74.1030729434|I25|29.0|34.0|DETERGENTES LTDA (DERSA)|D2424|2008.0|CALDERA|GNV|CG3|0.0207328015372|436800.0|494660.779473|m3|436800.0|8.8e-08
4.61191779259|-74.1030729434|I26|29.0|34.0|DETERGENTES LTDA (DERSA)|D2424|2008.0|CALDERA|GNV|CG3|0.0207328015372|436800.0|494660.779473|m3|436800.0|8.8e-08
4.61191779259|-74.1030729434|I27|29.0|34.0|DETERGENTES LTDA (DERSA)|D2424|2008.0|HORNO|GNV|HG2|0.0207328015372|3494400.0|3957286.23579|m3|3494400.0|8.8e-08
4.61191779259|-74.1030729434|I28|29.0|34.0|DETERGENTES LTDA (DERSA)|D2424|2008.0|HORNO|GNV|HG2|0.0207328015372|3494400.0|3957286.23579|m3|3494400.0|8.8e-08
4.67438888889|-74.1444444444|I29|36.0|29.0|POLLO ANDINO S.A.|D1511|2008.0|CALDERA|GNV|CG3|0.0352364210205|249600.0|308363.154856|m3|29509.162766|1.9976e-05
4.67438888889|-74.1444444444|I30|36.0|29.0|POLLO ANDINO S.A.|D1511|2008.0|CALDERA|GNV|CG3|0.0352364210205|99840.0|123345.261942|m3|29509.162766|1.9976e-05
4.61716381436|-74.0996915559|I31|30.0|34.0|CI DULCE LA AMERICANA S.A.|D1581|2008.0|CALDERA|GNV|CG1|0.00794181745082|38376.0|40248.9199074|m3|38376.0|8.8e-08
4.61536392867|-74.1045917932|I32|29.0|33.0|METALURGIAS BOGOTA S.A. METALBOGOTA S.A.|D3430|2008.0|HORNO|Carbon|HC|-0.0658897697655|144000.0|96977.0818484|kg|32831.9767442|1.0442e-08
4.61536392867|-74.1045917932|I33|29.0|33.0|METALURGIAS BOGOTA S.A. METALBOGOTA S.A.|D3430|2008.0|HORNO|Carbon|HC|-0.0658897697655|144000.0|96977.0818484|kg|32831.9767442|1.0442e-08
4.61536392867|-74.1045917932|I34|29.0|33.0|METALURGIAS BOGOTA S.A. METALBOGOTA S.A.|D3430|2008.0|HORNO|Carbon|HC|-0.0658897697655|144000.0|96977.0818484|kg|32831.9767442|1.0442e-08
4.61625335347|-74.1038873909|I35|29.0|33.0|TINTORERIA 90° LTDA|D1730|2008.0|CALDERA|Carbon|CC2|-0.00773219322049|60000.0|57279.9931405|kg|1159.09146341|0.000142
4.61669807856|-74.1043902259|I36|30.0|33.0|SENORA LECHE LTDA|D1530|2008.0|CALDERA|GNV|CG3|0.0325803652498|43680.0|53110.3870937|m3|43680.0|8.8e-08
4.61669807856|-74.1043902259|I37|30.0|33.0|SENORA LECHE LTDA|D1530|2008.0|CALDERA|DIESEL|ACD|0.0325803652498|1120.0|1361.80479727|m3|1120.0|0.0912
4.61784579778|-74.1061839226|I38|30.0|33.0|IGH FACOVE CI LTDA|D3430|2008.0|HORNO|GLP|GLP|-0.0658897697655|4.92107355112|3.31410661492|m3|8608.38414634|1.0442e-08
4.61733267439|-74.1039240419|I39|30.0|33.0|INDUSTRIA COLOMBIANA DE HILOS AGUILA S.A.|D1710|2008.0|CALDERA|Oil|CTA|-0.00773219322049|36.3402354544|34.6928072926|m3|1159.09146341|0.000142
4.61733267439|-74.1039240419|I40|30.0|33.0|INDUSTRIA COLOMBIANA DE HILOS AGUILA S.A.|D1710|2008.0|CALDERA|Oil|CTA|-0.00773219322049|36.3402354544|34.6928072926|m3|1159.09146341|0.000142
4.61940138253|-74.1027709273|I41|30.0|34.0|FABRICA DE SEBOS LUIS MUNOZ Y CIA LTDA|D1522|2008.0|CALDERA|GNV|CG3|-0.0408328367972|249600.0|195363.634775|m3|249600.0|8.8e-08
4.62158929929|-74.1041940769|I42|30.0|33.0|TEJIDOS, MEDIA Y CALCETINES TEMECAL S.A.|D1750|2008.0|CALDERA|Burned oil|CTA|-0.00773219322049|46.3716546163|44.269467639|m3|1159.09146341|0.000142
4.62295386688|-74.1030881496|I43|30.0|34.0|MECANIZADOS INDUSTRIALES MABER LTDA|D2732|2008.0|HORNO|GNV|HG3|-0.0658897697655|6500.0|4377.43772232|m3|6500.0|8.8e-08
4.62249218847|-74.1050905379|I44|30.0|33.0|RODINDUSTRIAL LTDA|D2519|2008.0|CALDERA|DIESEL|ACD|0.00426891489574|2.78229927698|2.85448417716|m3|2.78229927698|0.0912
4.61316666667|-74.1030277778|I45|29.0|34.0|CREACIONES MEDELLIN LTDA|D1926|2008.0|CALDERA|GNV|CG3|-0.0848513586022|73500.0|44175.8056003|m3|30259.0|7.6726e-06
4.62325730797|-74.1040244416|I46|30.0|33.0|EMPOLLACOL S.A.|A0123|2008.0|CALDERA|GNV|CG3|-0.0408328367972|26000.0|20350.3786224|m3|26000.0|8.8e-08
4.62325730797|-74.1040244416|I47|30.0|33.0|EMPOLLACOL S.A.|A0123|2008.0|CALDERA|GNV|CG3|-0.0408328367972|52000.0|40700.7572448|m3|52000.0|8.8e-08
4.62227777778|-74.1046388889|I48|30.0|33.0|SOPORTES Y TORNILLOS|D2899|2008.0|HORNO|GNV|HG2|0.00870639173951|24150.0|25445.0883069|m3|8608.38414634|1.0442e-08
4.62227777778|-74.1046388889|I49|30.0|33.0|SOPORTES Y TORNILLOS|D2899|2008.0|HORNO|GNV|HG3|0.00870639173951|24150.0|25445.0883069|m3|8608.38414634|1.0442e-08
4.60528229469|-74.1043146646|I50|28.0|33.0|CONSERVAS LA DELICIA Y CIA LTDA|D1581|2008.0|CALDERA|GNV|CG3|0.00842863539817|326.25|343.173369884|m3|326.25|8.8e-08
4.6071109544|-74.1055830218|I51|28.0|33.0|SITCOL GOMA LTDA|D1926|2008.0|CALDERA|GNV|CG3|-0.0848513586022|56196.0|33775.5587961|m3|30259.0|7.6726e-06
4.60830463047|-74.0982529825|I52|29.0|34.0|ROPA LTDA|D1810|2008.0|CALDERA|DIESEL|ACD|-0.00773219322049|20.9864859749|20.0350962115|m3|20.9864859749|0.0912
4.60830463047|-74.0982529825|I53|29.0|34.0|ROPA LTDA|D1810|2008.0|CALDERA|DIESEL|ACD|-0.00773219322049|4.49710413749|4.29323490246|m3|4.49710413749|0.0912
4.60838518086|-74.0979011055|I54|29.0|34.0|MANUEL JOSE CARDONA(FACAUTOS)|D3430|2008.0|HORNO|GNV|HG3|-0.0658897697655|9240.0|6222.69608527|m3|8608.38414634|1.0442e-08
4.60997698839|-74.0964094475|I55|29.0|34.0|FABRICA DE BOCADILLOS Y CONSERVAS LOS GUAYABOS|D1581|2008.0|CALDERA|Carbon|CC2|0.00842863539817|27000.0|28400.554749|kg|27000.0|2e-05
4.61114184453|-74.0979069896|I56|29.0|34.0|TECNIACABADOS BEM|D1730|2008.0|CALDERA|Carbon|CC1|0.00426891489574|7200.0|7386.7992008|kg|1159.09146341|0.000142
4.60953008018|-74.0996862291|I57|29.0|34.0|WILLIAM BALLESTEROS |D3693|2008.0|CALDERA|GNV|CG3|0.00426891489574|7700.0|7899.77136752|m3|30259.0|7.6726e-06
4.61178013406|-74.0978185976|I58|29.0|34.0|TINTORERIA Y ACABADOS INDUSTRIALES COLOR MODA LTDA|D1730|2008.0|CALDERA|Carbon|CC2|0.0135578066445|32400.0|35145.8049013|kg|1159.09146341|0.000142
4.61255574698|-74.0966903168|I59|29.0|34.0|LACTICREMA LTDA (COPO HELADO)|D1530|2008.0|CALDERA|DIESEL|ACD|0.00842863539817|0.416398531249|0.437998121635|m3|0.416398531249|0.0912
4.6134474011|-74.0979365734|I60|29.0|34.0|ARNESES Y GOMAS S.A.|D2519|2008.0|CALDERA|GNV|CG3|0.00870639173951|19710.0|20766.9851151|m3|8608.38414634|1.0442e-08
4.61309863922|-74.1000493423|I61|29.0|34.0|FABRICA DE DULCES EL ROUSAL Y CIA S. EN C.|D1581|2008.0|CALDERA|Oil|CTA|0.00842863539817|14.9051746981|15.678341854|m3|14.9051746981|0.0912
4.61241113014|-74.101552388|I62|29.0|34.0|FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA (GRASCO LTDA)|D1522|2008.0|CALDERA|GNV|CG1|0.00842863539817|4149600.0|4364849.70321|m3|4149600.0|8.8e-08
4.61241113014|-74.101552388|I63|29.0|34.0|FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA (GRASCO LTDA)|D1522|2008.0|CALDERA|GNV|CG1|0.00842863539817|4149600.0|4364849.70321|m3|4149600.0|8.8e-08
4.61241113014|-74.101552388|I64|29.0|34.0|FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA (GRASCO LTDA)|D1522|2008.0|CALDERA|DIESEL|ACD|0.00842863539817|54.2680849453|57.0831006524|m3|54.2680849453|0.0912
4.61241113014|-74.101552388|I65|29.0|34.0|FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA (GRASCO LTDA)|D1522|2008.0|CALDERA|DIESEL|ACD|0.00842863539817|54.2680849453|57.0831006524|m3|54.2680849453|0.0912
4.61241113014|-74.101552388|I66|29.0|34.0|FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA (GRASCO LTDA)|D1522|2008.0|CALDERA|GNV|CG3|0.00842863539817|206460.0|217169.575314|m3|206460.0|8.8e-08
4.61241113014|-74.101552388|I67|29.0|34.0|FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA (GRASCO LTDA)|D1522|2008.0|CALDERA|GNV|CG3|0.00842863539817|481600.0|506581.746931|m3|481600.0|8.8e-08
4.64316670117|-74.1206464815|I68|30.0|33.0|TERCIOPELOS Y PELUCHES LTDA|D1720|2008.0|CALDERA|GNV|CG3|0.00426891489574|3857.14285714|3957.21385757|m3|1159.09146341|0.000142
4.64316670117|-74.1206464815|I69|29.0|34.0|TERCIOPELOS Y PELUCHES LTDA|D1720|2008.0|CALDERA|GNV|CG3|0.00426891489574|5833.33333333|5984.67527843|m3|1159.09146341|0.000142
4.64118500341|-74.1201971564|I70|29.0|34.0|COMESTIBLES ITALO S.A. |D1581|2008.0|CALDERA|GNV|CG2|0.0172368693492|639600.0|709289.806614|m3|95073.8272034|2.57418e-06
4.64118500341|-74.1201971564|I71|30.0|35.0|COMESTIBLES ITALO S.A. |D1581|2008.0|HORNO|GNV|HG2|0.0172368693492|147600.0|163682.263065|m3|95073.8272034|2.57418e-06
4.64118500341|-74.1201971564|I72|30.0|35.0|COMESTIBLES ITALO S.A. |D1581|2008.0|HORNO|GNV|HG2|0.0172368693492|113160.0|125489.735016|m3|95073.8272034|2.57418e-06
4.64118500341|-74.1201971564|I73|30.0|35.0|COMESTIBLES ITALO S.A. |D1581|2008.0|HORNO|GNV|HG2|0.0172368693492|98400.0|109121.50871|m3|95073.8272034|2.57418e-06
4.63644245475|-74.1129715585|I74|30.0|34.0|FORMAPLAC S.A.|D2413|2008.0|CALDERA|GNV|CG3|0.00108600994019|156.0|157.019824314|m3|54177.3714286|9e-09
4.63644245475|-74.1129715585|I75|30.0|34.0|FORMAPLAC S.A.|D2413|2008.0|CALDERA|GNV|CG3|0.00108600994019|10800.0|10870.6032217|m3|54177.3714286|9e-09
4.64072659584|-74.1137776065|I76|30.0|34.0|ESSEX FARMACEUTICA S.A.|D2423|2008.0|CALDERA|GNV|CG3|0.00426891489574|147420.0|151244.713636|m3|147420.0|8.8e-08
4.64072659584|-74.1137776065|I77|31.0|34.0|ESSEX FARMACEUTICA S.A.|D2423|2008.0|CALDERA|GNV|CG1|0.00426891489574|147420.0|151244.713636|m3|147420.0|8.8e-08
4.63734314014|-74.1146279059|I78|31.0|34.0|WESTON LTDA|D2919|2008.0|HORNO|GNV|HG2|-0.0408328367972|8287.5|6486.68318589|m3|2.98030327869|1.362e-05
4.62439147359|-74.096290147|I79|31.0|34.0|FASHION WASH LAVANDERIA INDUSTRIAL EU|D1730|2008.0|CALDERA|GNV|CG1|-0.00773219322049|35035.0|33446.7426613|m3|1159.09146341|0.000142
4.62445778486|-74.0971544803|I80|30.0|30.0|IGNACIO GOMEZ IHM S.A.|D2912|2008.0|HORNO|GNV|HG2|-0.0408328367972|17472.0|13675.4544342|m3|2.98030327869|1.362e-05
4.62431183864|-74.0931818458|I81|30.0|35.0|LABORATORIO BUSSIE S.A.|D2423|2008.0|CALDERA|DIESEL|ACD|-0.0408328367972|1.09020706363|0.853312558529|m3|1.09020706363|0.0912
4.61991666667|-74.1101666667|I82|30.0|35.0|ALIMENTOS SAS S.A.|D1521|2008.0|CALDERA|GNV|CG3|0.00794181745082|8083.14|8477.63327236|m3|8083.14|8.8e-08
4.61991689734|-74.0966599633|I83|29.0|30.0|FERMAT COMERCIAL LTDA|D2919|2008.0|HORNO|GNV|HG2|-0.0408328367972|13357.5|10455.0070173|m3|2.98030327869|1.362e-05
4.62470127234|-74.095672535|I84|28.0|30.0|ROTADYNE DE COLOMBIA S.A.|D2519|2008.0|CALDERA|DIESEL|ACD|0.00426891489574|11.3563235795|11.6509558252|m3|11.3563235795|0.0912
4.6729266738|-74.1470570255|I85|28.0|30.0|TAPICERIAS TECNICAS E U |D3612|2008.0|HORNO |GNV|HG2|-0.0408328367972|2695.0|2109.3950149|m3|2.98030327869|1.362e-05
4.6729266738|-74.1470570255|I86|28.0|30.0|TAPICERIAS TECNICAS E U |D3612|2008.0|HORNO|GNV|HG2|-0.0408328367972|2695.0|2109.3950149|m3|2.98030327869|1.362e-05
4.67278898566|-74.1476269858|I87|28.0|30.0|PRODUCTOS EL SOL LTDA|D2424|2008.0|CALDERA|DIESEL|ACD|0.0207328015372|75.7845326873|85.8233425163|m3|75.7845326873|0.0912
4.67278898566|-74.1476269858|I88|28.0|29.0|PRODUCTOS EL SOL LTDA|D2424|2008.0|CALDERA|DIESEL|ACD|0.0207328015372|18.8969224363|21.4001061859|m3|18.8969224363|0.0912
4.61991666667|-74.1101666667|I89|29.0|30.0|LABORATORIO INTERNACIONAL S.A. (LABINCO S.A.)|D2423|2008.0|CALDERA|GNV|CG3|-0.0408328367972|18963.0|14842.4703776|m3|18963.0|8.8e-08
4.61105925995|-74.0965315362|I90|29.0|30.0|FABRICA DE ESPERMAS LA CORONA LTDA (FABRICA DE ESPERMAS LA ROCA LTDA)|D3699|2008.0|CALDERA|GNV|CG3|-0.0408328367972|12455.0|9748.614067|m3|12455.0|8.8e-08
4.61626010162|-74.0950317744|I91|29.0|30.0|JABONERIA RENO LTDA|D2424|2008.0|CALDERA|Carbon|CC2|0.0207328015372|98175.0|111179.76654|kg|98175.0|2e-05
4.61750863371|-74.0938597353|I92|29.0|30.0|MASTER S.A.|D2512|2008.0|CALDERA|GNV|CG3|-0.0848513586022|27300.0|16408.1563658|m3|30259.0|7.6726e-06
4.619071279|-74.0909359768|I93|29.0|30.0|AGROINDUSTRIAS UVE S.A.|D1511|2008.0|CALDERA|GNV|CG3|0.0352364210205|26000.0|32121.1619641|m3|29509.162766|1.9976e-05
4.619071279|-74.0909359768|I94|29.0|30.0|AGROINDUSTRIAS UVE S.A.|D1511|2008.0|CALDERA|GNV|CG3|0.0352364210205|39000.0|48181.7429462|m3|29509.162766|1.9976e-05
4.62327636963|-74.096276582|I95|29.0|30.0|INDUSTRIAS SALSAMENTARIAS EL BOHEMIO LTDA|D1511|2008.0|CALDERA|GNV|CG3|0.0352364210205|27456.0|33919.9470341|m3|29509.162766|1.9976e-05
4.6233826655|-74.0986701|I96|29.0|30.0|LABORATORIOS CALIFORNIA S.A.|D2423|2008.0|CALDERA|GNV|CG3|0.00426891489574|10535.0|10808.3235528|m3|10535.0|8.8e-08
4.62526068867|-74.0991679271|I97|27.0|30.0|QUIMICA PATRIC LTDA|D2423|2008.0|CALDERA|GNV|CG3|-0.0408328367972|1248.0|976.818173875|m3|1248.0|8.8e-08
4.6284271602|-74.0973010502|I98|28.0|30.0|COLOMBIANA DE SUELAS LTDA COLSUELAS|D1926|2008.0|CALDERA|DIESEL|ACD|-0.0848513586022|425.180754817|255.546971018|m3|30259.0|7.6726e-06
4.62798552557|-74.0988885101|I99|28.0|30.0|FARMALOGICA S.A.|D2423|2008.0|CALDERA|GNV|CG3|0.00426891489574|36400.0|37344.3737374|m3|36400.0|8.8e-08
4.62678239905|-74.0995945555|I100|28.0|30.0|PONCOLOR LTDA|D1730|2008.0|CALDERA|Carbon|CC2|0.00426891489574|2139.0|2194.49492924|kg|1159.09146341|0.000142
4.61671655908|-74.1317211622|I101|28.0|30.0|COFRECOL LTDA|D3190|2008.0|HORNO|GNV|HG2|-0.0408328367972|130196.375|101905.597174|m3|2.98030327869|1.362e-05
4.62461111111|-74.0925555556|I102|27.0|30.0|SALSAMENTARIA COLOMBIANITA|D1511|2008.0|CALDERA|GNV|CG3|0.0352364210205|169475.0625|209374.458902|m3|29509.162766|1.9976e-05
4.62461111111|-74.0925555556|I103|27.0|30.0|SALSAMENTARIA COLOMBIANITA|D1511|2008.0|CALDERA|GNV|CG3|0.0352364210205|282458.4375|348957.431503|m3|29509.162766|1.9976e-05
4.61311666667|-74.13905|I104|27.0|30.0|COLSECADO LTDA|D2010|2008.0|HORNO|Carbon|HC|-0.0408328367972|208000.0|162803.028979|kg|208000.0|0.0
4.60058056802|-74.1385471304|I105|27.0|29.0|QUALA|D1589|2008.0|CALDERA|GNV|CG2|-0.0408328367972|277617.375|217293.026669|m3|277617.375|8.8e-08
4.60058056802|-74.1385471304|I106|30.0|25.0|QUALA|D1589|2008.0|CALDERA|GNV|CG2|-0.0408328367972|343716.75|269029.461591|m3|343716.75|8.8e-08
4.60058056802|-74.1385471304|I107|30.0|25.0|QUALA|D1589|2008.0|CALDERA|GNV|CG2|-0.0408328367972|343716.75|269029.461591|m3|343716.75|8.8e-08
4.60386008255|-74.1370693301|I108|30.0|25.0|GOLOSINAS DE COLOMBIA|D1581|2008.0|CALDERA|Carbon|CC2|0.00794181745082|46800.0|49084.0486675|kg|46800.0|2e-05
4.60102653594|-74.1396482437|I109|30.0|26.0|BRUS REFRIGERACION DE COLOMBIA|D2892|2008.0|HORNO|GLP|GLP|-0.0408328367972|165.613052201|129.626473735|m3|2.98030327869|1.362e-05
4.6090693347|-74.136358464|I110|30.0|26.0|TALLERES DE FUNDICION SIMBAQUEVA HERMANOS|D2731|2008.0|HORNO|Carbon|HC|-0.0658897697655|2100.0|1414.24911029|kg|32831.9767442|1.0442e-08
4.61093917659|-74.1362928858|I111|31.0|26.0|MAVIPONQUES |D1551|2008.0|HORNO|GNV|HG1|0.0172368693492|49286.0357143|54656.1643849|m3|95073.8272034|2.57418e-06
4.61093917659|-74.1362928858|I112|31.0|34.0|MAVIPONQUES |D1551|2008.0|HORNO|GNV|HG1|0.0172368693492|49286.0357143|54656.1643849|m3|95073.8272034|2.57418e-06
4.61093917659|-74.1362928858|I113|30.0|34.0|MAVIPONQUES |D1551|2008.0|HORNO|GNV|HG1|0.0172368693492|49286.0357143|54656.1643849|m3|95073.8272034|2.57418e-06
4.61093917659|-74.1362928858|I114|30.0|34.0|MAVIPONQUES |D1551|2008.0|HORNO|GNV|HG1|0.0172368693492|49286.0357143|54656.1643849|m3|95073.8272034|2.57418e-06
4.61093917659|-74.1362928858|I115|31.0|33.0|MAVIPONQUES |D1551|2008.0|HORNO|GNV|HG1|0.0172368693492|49286.0357143|54656.1643849|m3|95073.8272034|2.57418e-06
4.61093917659|-74.1362928858|I116|30.0|33.0|MAVIPONQUES |D1551|2008.0|HORNO|GNV|HG1|0.0172368693492|49286.0357143|54656.1643849|m3|95073.8272034|2.57418e-06
4.61093917659|-74.1362928858|I117|30.0|33.0|MAVIPONQUES |D1551|2008.0|HORNO|GNV|HG1|0.0172368693492|49286.0357143|54656.1643849|m3|95073.8272034|2.57418e-06
4.59859907076|-74.1378710548|I118|31.0|33.0|EXIPLAST S.A.|D2521|2008.0|HORNO|GNV|HG2|-0.0720228740273|10608.0|6885.86795783|m3|54177.3714286|9e-09
4.5994226284|-74.1386276937|I119|31.0|33.0|SOCIEDAD UNIDAD DE ELECTRODIMESTICOS SUDELEC S.A.|D2930|2008.0|HORNO|GNV|HG2|-0.0408328367972|150000.0|117406.030514|m3|2.98030327869|1.362e-05
4.5994226284|-74.1386276937|I120|31.0|33.0|ALAMBRES Y MALLA S.A.|D2710|2008.0|HORNO|GNV|HG1|0.00870639173951|437500.0|460961.74469|m3|8608.38414634|1.0442e-08
4.5994226284|-74.1386276937|I121|31.0|33.0|ALAMBRES Y MALLA S.A.|D2710|2008.0|HORNO|GNV|HG1|0.00870639173951|250000.0|263406.711252|m3|8608.38414634|1.0442e-08
4.5994226284|-74.1386276937|I122|31.0|33.0|ALAMBRES Y MALLA S.A.|D2710|2008.0|HORNO|GNV|HG1|0.00870639173951|250000.0|263406.711252|m3|8608.38414634|1.0442e-08
4.59753698944|-74.1383973439|I123|31.0|33.0|INDUSTRIAS LA VICTORIA S.A. (JABORNERIA LA VICTORIA S.A.)|D2424|2008.0|CALDERA|GLP|GLP|0.0207328015372|12.3026838778|13.9323607981|m3|12.3026838778|0.024
4.59753698944|-74.1383973439|I124|31.0|33.0|INDUSTRIAS LA VICTORIA S.A. (JABORNERIA LA VICTORIA S.A.)|D2424|2008.0|HORNO|GNV|HG2|0.0207328015372|5400.0|6115.31183415|m3|5400.0|8.8e-08
4.59769953763|-74.1393087131|I125|31.0|33.0|INVERSIONES ALDEMAR JGB|D3420|2008.0|HORNO|GNV|HG2|-0.0408328367972|111696.125|87425.3244002|m3|2.98030327869|1.362e-05
4.5980488957|-74.1397218276|I126|31.0|33.0|ACERO ESTRUCTURAL DE COLOMBIA (ACERAL S.A.)|D2811|2008.0|HORNO|GNV|HG2|0.0119278052319|280566.0|301381.17412|m3|280566.0|8.8e-08
4.62188059677|-74.1790067278|I127|31.0|33.0|CONSULTECNICA S.A.|D2921|2008.0|HORNO|GNV|HG2|-0.0408328367972|7500.0|5870.30152569|m3|2.98030327869|1.362e-05
4.62188059677|-74.1790067278|I128|32.0|33.0|CONSULTECNICA S.A.|D2921|2008.0|HORNO|GNV|HG2|-0.0408328367972|3600.0|2817.74473233|m3|2.98030327869|1.362e-05
4.62188059677|-74.1790067278|I129|32.0|33.0|CONSULTECNICA S.A.|D2921|2008.0|CALDERA|GNV|CG3|-0.0658897697655|12512.5|8426.56761547|m3|32831.9767442|1.0442e-08
